Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Developed Economies and EU,3,3,18,17848,68,6,4,8471,3,2,138,24,5628,13.1,34.87604761904762,19.53105310531053,13.169247619047619,18.247666666666667,29.38,0
Middle East,4,4,10,48122,24,7,4,195,9,26,1235,36,1409,51.8,28.513761904761907,22.758761590444763,17.405257142857145,15.220333333333336,24.362533333333335,1
Developed Economies and EU,3,4,6,12049,54,6,2,3492,4,16,812,5,7199,46.9,28.28619047619047,18.16964553598217,21.854619047619046,14.568666666666669,32.013933333333334,0
Latin America and the Caribbean,4,9,16,48474,66,9,4,8038,9,21,1322,20,6600,46.9,28.474009523809524,19.17733201891618,16.859409523809525,16.886333333333337,31.849800000000005,1
Middle East,3,9,1,33214,57,6,4,868,5,12,985,3,3914,46.9,19.003409523809527,15.174646036032177,28.081428571428575,27.223333333333333,20.970333333333336,1
Developed Economies and EU,2,3,4,13244,18,2,3,1955,6,27,1339,20,303,13.1,38.4584761904762,37.732658980183736,30.693952380952382,12.913666666666668,20.544266666666665,0
Developed Economies and EU,3,8,4,26395,33,6,1,7107,4,35,655,37,7989,18.0,37.98941904761905,22.983155458402983,23.67596190476191,11.035,40.09766666666667,0
Asia-Pacific,2,2,12,47448,59,6,4,377,7,40,1036,9,3764,51.8,29.53454285714286,19.66995270955667,23.271838095238095,9.665666666666667,31.47960000000001,0
Middle East,4,3,6,48199,27,3,5,520,2,59,1070,1,168,8.5,29.046095238095237,21.916305916305916,23.98717142857143,10.655999999999999,25.229866666666666,0
Africa,5,3,15,49657,37,4,5,2750,3,45,402,22,1649,8.5,20.17512380952381,18.39065335104939,31.602428571428575,13.510333333333335,29.9872,1
Latin America and the Caribbean,5,2,24,13877,66,8,1,3229,10,14,1257,26,615,12.0,34.36534285714286,12.856457074278858,18.68010476190476,14.197000000000001,18.01646666666667,0
Latin America and the Caribbean,3,4,10,17516,44,9,3,216,6,20,6,38,8346,8.5,17.631733333333337,13.965153658222965,31.90414285714286,12.858333333333336,28.622733333333333,0
Developed Economies and EU,1,4,18,4608,29,6,5,518,1,8,539,36,9680,18.0,35.62294285714287,27.81363850670781,22.52339047619048,12.675,31.068533333333338,0
Latin America and the Caribbean,3,10,1,44153,35,7,4,657,10,16,1230,36,8532,18.0,26.064847619047622,11.181018101810182,31.557800000000004,17.457666666666668,26.093266666666665,0
Latin America and the Caribbean,1,2,12,27181,27,6,5,854,2,40,1247,37,8440,51.8,35.60986666666667,10.315345820296319,26.9778380952381,3.456666666666667,29.120266666666666,0
Central and South-Eastern Europe and CIS,2,10,22,12587,12,1,3,765,9,43,223,28,9834,51.8,23.988685714285715,10.961096109610963,28.06001904761905,19.718333333333334,20.290600000000005,0
Africa,2,2,3,32742,25,3,3,950,9,50,966,21,4877,13.1,25.438409523809526,14.641907047847644,36.60247619047619,17.314333333333334,27.84206666666667,1
Latin America and the Caribbean,3,9,14,35465,44,10,2,4507,5,30,781,25,3338,12.0,19.95433333333333,26.26692669266927,21.4666,9.863666666666667,7.6546,0
Developed Economies and EU,4,2,20,48834,24,5,2,4155,4,27,1003,31,6206,12.0,29.030790476190475,19.757161430428756,36.44667619047619,13.605666666666668,25.548866666666665,0
Latin America and the Caribbean,2,1,10,34352,44,3,3,784,10,36,1036,2,7850,13.1,13.746828571428571,17.38866743817239,43.937447619047624,17.190666666666665,20.75086666666667,1
Central and South-Eastern Europe and CIS,1,10,12,17352,37,9,1,862,2,7,455,40,8615,46.9,23.742971428571423,12.875301815895876,15.585904761904763,5.541666666666667,11.718666666666666,0
Central and South-Eastern Europe and CIS,4,2,2,47157,40,2,5,755,5,54,1444,38,4167,13.1,36.97921904761905,36.77913505636278,27.208428571428573,16.874333333333336,15.331266666666668,1
Central and South-Eastern Europe and CIS,3,1,12,40887,20,2,4,709,3,39,972,34,4446,46.9,33.33152380952381,15.806766390924809,20.897266666666667,15.048,24.474600000000002,0
Central and South-Eastern Europe and CIS,1,3,20,38321,37,5,4,2463,2,18,448,3,9995,12.0,27.196333333333335,18.392196362493397,23.25193333333334,12.692,29.73873333333334,0
Asia-Pacific,2,1,4,36478,12,10,3,5767,3,52,319,3,8214,46.9,26.86464761904762,9.169531238838168,23.834152380952382,10.347333333333333,21.607866666666666,1
Developed Economies and EU,4,9,24,8154,57,7,2,8686,4,8,176,37,317,13.1,18.802361904761906,18.35219236209335,27.02585714285714,15.303,28.78986666666667,1
Middle East,1,8,5,2064,38,9,2,495,1,28,73,40,6860,13.1,42.204819047619054,16.86177189147486,32.89375238095238,18.678,31.718733333333336,0
Middle East,4,4,19,16009,63,1,2,660,7,29,709,12,9178,12.0,24.374676190476187,14.185804294715185,25.585219047619045,8.489666666666668,36.02273333333334,1
Middle East,3,8,5,21589,51,10,2,641,3,38,131,20,3645,12.0,34.73,18.109168059663112,32.57836190476191,14.538,44.07713333333334,0
Central and South-Eastern Europe and CIS,2,10,3,12889,42,10,2,778,1,12,1016,22,874,12.0,26.50478095238095,21.425642564256428,31.122628571428574,17.477,22.517533333333333,0
Central and South-Eastern Europe and CIS,5,7,9,23389,19,4,5,280,4,43,601,14,1311,13.1,30.716895238095237,11.475361821896476,21.66377142857143,18.617333333333335,23.814466666666668,1
Developed Economies and EU,5,9,4,3257,48,7,3,8317,1,10,1322,2,8229,12.0,34.44009523809524,21.585744288714587,21.321314285714283,24.65,20.370800000000006,0
Africa,4,2,9,19430,33,6,4,958,5,32,310,20,653,51.8,26.29673333333334,24.27148429128627,29.29434285714286,18.901,11.674733333333332,0
Asia-Pacific,4,5,1,40975,22,10,2,2761,6,23,452,10,3205,8.5,26.94267619047619,24.9012186932979,25.987495238095242,17.078000000000003,34.421400000000006,0
Developed Economies and EU,2,3,19,44536,12,4,3,605,5,29,1319,39,9111,12.0,24.062628571428572,25.03663223465204,22.6334380952381,13.416666666666668,18.55346666666667,0
Central and South-Eastern Europe and CIS,3,9,17,47809,36,7,3,3891,1,31,831,26,3180,12.0,26.471495238095237,24.42025631134542,24.925714285714285,17.255333333333333,24.023533333333337,0
Developed Economies and EU,2,5,13,10700,45,2,4,872,6,20,114,19,3996,12.0,35.710704761904765,18.143257182861145,25.9686380952381,16.236,24.130200000000002,0
Central and South-Eastern Europe and CIS,3,9,11,13716,37,10,5,6763,10,54,682,24,579,8.5,27.21689523809524,29.43937250867944,35.078609523809526,12.278666666666666,33.223400000000005,1
Asia-Pacific,1,8,1,43361,35,2,4,741,10,25,854,11,8063,12.0,32.42592380952381,26.176331918906175,37.44230476190476,20.592333333333336,29.629733333333334,0
Africa,4,2,11,11066,30,5,5,5464,5,25,992,6,1364,8.5,30.614057142857142,13.592744988784593,25.920095238095236,12.535333333333334,25.551933333333338,0
Latin America and the Caribbean,5,8,13,39932,33,4,3,147,10,26,96,4,5309,8.5,29.600438095238097,21.49520666352349,31.270047619047624,13.115666666666668,23.769533333333335,0
Africa,2,4,7,40787,35,8,5,4701,6,51,1391,16,5871,46.9,35.244276190476185,16.195205234809194,28.301809523809528,9.752666666666666,32.22006666666667,0
Africa,2,5,1,11391,31,6,2,417,1,58,1145,9,4560,18.0,22.12217142857143,12.165645135942166,20.916190476190476,9.297,20.713933333333333,1
Asia-Pacific,2,1,14,23016,69,7,2,8943,8,36,749,9,2167,13.1,31.515104761904762,18.90964810766791,22.82881904761905,20.497333333333334,29.642333333333333,0
Africa,5,8,18,20402,51,5,5,7798,3,12,67,30,8199,8.5,19.739209523809524,21.002943151458005,18.841019047619046,13.141,18.032400000000003,0
Developed Economies and EU,4,7,9,44803,70,9,4,5151,6,33,1385,30,9434,12.0,21.05810476190476,9.291600588630294,19.75255238095238,19.764666666666667,16.03186666666667,1
Developed Economies and EU,5,6,8,25612,63,10,5,589,5,39,1251,8,5673,18.0,14.500533333333335,26.920306316345922,23.320923809523812,8.402,35.94893333333333,0
Central and South-Eastern Europe and CIS,4,10,22,24357,41,7,1,5472,7,27,703,25,2177,8.5,30.35700952380953,35.561913334190564,15.757371428571432,6.420333333333334,21.287533333333336,0
Latin America and the Caribbean,2,4,24,45841,18,9,5,664,4,24,1404,31,9713,18.0,28.483361904761907,16.16033031874616,29.71999047619048,13.166666666666668,23.779133333333334,0
Middle East,4,10,1,2429,51,2,1,4755,6,39,111,5,2380,13.1,22.77357142857143,18.74858914462875,30.030904761904765,20.15166666666667,24.05346666666667,1
Middle East,2,1,12,11911,28,7,1,2699,3,45,809,38,3049,8.5,26.95874285714286,20.972340091151974,26.909733333333335,10.732999999999999,17.815066666666667,1
Asia-Pacific,4,9,22,9825,20,2,2,5284,8,37,905,31,3950,8.5,33.74932380952381,19.427199862843427,21.691885714285714,20.612,33.8096,0
Latin America and the Caribbean,2,1,15,14582,48,7,3,5217,6,23,835,15,3407,46.9,23.076666666666668,31.352678124955354,14.826333333333332,19.252000000000002,31.7286,0
Middle East,4,3,6,24927,32,5,1,148,5,14,1056,28,7355,51.8,32.6764380952381,23.692883574071693,29.101390476190474,20.575000000000003,19.527933333333337,0
Central and South-Eastern Europe and CIS,4,5,2,22740,66,10,3,885,8,54,386,6,2422,51.8,31.011114285714292,32.02091637735202,29.599542857142858,13.227666666666668,31.793266666666664,0
Developed Economies and EU,2,2,4,17261,10,4,4,790,7,26,753,37,7410,8.5,30.364209523809528,22.240652636692243,15.536857142857144,19.557333333333336,31.714533333333332,0
Middle East,5,2,23,28605,30,9,4,2420,2,9,757,24,1274,13.1,28.83453333333334,13.685111368279687,19.335885714285716,12.403333333333336,22.7548,0
Latin America and the Caribbean,2,2,23,11648,33,10,2,406,2,21,964,17,2159,46.9,33.205780952380955,23.399354221136402,27.77938095238095,18.059666666666665,29.58406666666667,0
Asia-Pacific,1,2,16,16500,62,6,2,7520,5,20,333,40,6533,18.0,27.56282857142857,9.573471632877572,25.04544761904762,18.134666666666664,15.027866666666668,0
Africa,4,5,19,13761,32,1,2,306,5,5,1213,2,7879,51.8,33.37117142857144,23.293872244367293,24.525685714285718,17.745,11.8886,1
Central and South-Eastern Europe and CIS,2,4,18,30888,55,9,5,5681,1,43,1438,27,3926,18.0,19.99660952380953,11.750760790364751,36.50228571428571,10.378666666666668,21.2444,0
Developed Economies and EU,1,9,16,2413,44,5,1,5490,1,44,917,31,2600,13.1,39.51425714285714,18.35766433786236,32.44662857142857,21.63266666666667,24.802666666666674,0
Developed Economies and EU,5,2,24,32386,15,8,4,441,7,8,1215,26,9277,12.0,20.048095238095236,20.951095109510952,30.120800000000003,18.256666666666668,28.6066,0
Middle East,2,3,19,47025,37,1,1,471,2,42,392,30,2110,18.0,30.480247619047617,27.752046633234755,20.635409523809525,16.616333333333333,26.3494,0
Latin America and the Caribbean,5,7,10,36368,29,2,5,997,8,39,613,13,5001,46.9,21.830685714285718,32.33216178760734,24.69415238095238,19.675333333333334,29.795999999999996,0
Middle East,5,1,5,11026,64,2,1,782,10,56,1441,18,9082,51.8,27.3472,10.112796993985114,35.397647619047625,6.155666666666666,16.704,0
Central and South-Eastern Europe and CIS,4,8,10,25731,50,3,1,7267,9,4,1226,10,8788,51.8,27.37948571428571,18.622747989084623,25.83074285714286,10.905333333333333,36.7918,0
Central and South-Eastern Europe and CIS,3,7,4,31504,33,6,2,4318,2,54,1181,28,1092,13.1,19.647733333333335,14.207177860643208,35.59464761904763,9.841666666666667,26.417133333333332,1
Middle East,3,7,24,26367,69,9,3,4668,5,28,935,12,7695,18.0,22.070961904761905,13.667909648107667,29.762428571428572,8.708,18.150000000000002,0
Asia-Pacific,4,3,20,22123,36,8,5,876,6,8,170,29,7610,18.0,31.329114285714287,16.163487777349165,33.07956190476191,22.79,23.682333333333336,0
Middle East,3,7,23,14194,25,1,1,2935,5,47,742,21,8111,8.5,32.96649523809524,12.076093323618075,11.961828571428573,11.853333333333333,29.039399999999997,1
Central and South-Eastern Europe and CIS,1,7,5,49965,48,3,4,4719,7,55,40,21,8845,12.0,34.608895238095236,25.54942637120855,31.63314285714286,24.299333333333337,24.6512,0
Latin America and the Caribbean,4,2,18,49790,34,5,4,8298,8,9,1400,10,2852,18.0,32.43791428571429,12.534896346777536,21.38894285714286,15.507000000000001,28.52433333333334,1
Asia-Pacific,1,9,16,4741,35,7,3,343,5,46,1093,13,1972,13.1,35.96934285714286,17.134041975626136,30.663438095238092,28.09666666666667,18.857733333333336,1
Central and South-Eastern Europe and CIS,2,2,14,26622,19,6,4,8381,4,45,58,1,3076,46.9,27.444266666666667,14.988084522737989,20.416933333333333,16.28166666666667,27.46313333333334,0
Developed Economies and EU,5,8,19,14923,59,7,1,501,7,3,780,4,4402,13.1,29.890914285714288,16.963696369636963,17.94320952380952,15.79666666666667,25.7414,0
Middle East,3,3,11,33602,22,10,4,2373,3,1,917,34,1337,8.5,23.282914285714288,14.070635634992074,19.775057142857143,13.321333333333335,24.0404,0
Central and South-Eastern Europe and CIS,5,5,14,5833,46,7,5,451,7,30,1284,31,792,8.5,30.551590476190476,10.372665838012374,37.32884761904762,18.502666666666666,45.971199999999996,0
Middle East,5,1,2,3357,62,8,1,162,8,5,574,13,7089,18.0,29.424828571428574,10.59158773020159,31.936038095238096,18.081999999999997,18.473000000000003,0
Asia-Pacific,5,6,9,28191,24,6,2,834,1,36,263,19,7124,51.8,33.635000000000005,26.449273498778453,30.279771428571433,20.37566666666667,20.833000000000002,0
Middle East,5,9,17,11372,41,7,4,5883,10,57,1231,18,6960,51.8,28.71900952380953,18.464346434643463,23.416790476190474,8.510000000000002,32.957466666666676,0
Latin America and the Caribbean,2,2,17,10713,24,1,4,509,4,41,1107,20,7962,8.5,29.560019047619047,26.095566699527094,25.83648571428571,27.898666666666667,18.279933333333332,0
Central and South-Eastern Europe and CIS,1,6,13,42095,15,3,3,464,3,18,1259,14,9630,12.0,40.520980952380945,22.171288557427175,27.604009523809523,6.249666666666667,29.618266666666663,0
Developed Economies and EU,2,8,12,30754,51,2,3,2414,9,59,1331,12,4719,13.1,17.223685714285715,12.923149457802923,12.431009523809527,12.229666666666668,34.466,0
Latin America and the Caribbean,3,7,16,42547,20,4,2,569,3,43,19,33,9921,18.0,38.42075238095238,26.61256125612561,27.720619047619046,18.938333333333336,32.49526666666667,0
Developed Economies and EU,2,5,10,48840,22,2,3,21,7,59,77,4,6723,8.5,27.032742857142857,12.167431028817166,34.45648571428572,14.184,24.610533333333336,0
Middle East,3,6,15,45834,29,4,2,5186,10,34,526,10,9153,13.1,28.497190476190475,18.074164559313076,20.99670476190476,24.069333333333333,33.3188,0
Developed Economies and EU,5,3,19,3510,50,5,3,964,1,59,7,22,8852,46.9,29.57850476190476,21.667066706670667,24.17462857142857,23.703,27.956266666666668,0
Asia-Pacific,5,4,6,29552,33,10,3,9041,10,6,985,26,8353,13.1,26.192114285714286,16.56789964710757,15.886085714285716,5.668,25.63946666666667,1
Latin America and the Caribbean,3,10,3,35184,12,3,2,630,8,17,129,34,2507,13.1,27.04015238095238,25.257282871144255,27.094228571428573,10.835,32.740066666666664,0
Middle East,1,9,24,29899,43,6,2,190,4,17,70,22,3394,51.8,36.44164761904762,17.513037017987514,34.53042857142857,14.151333333333335,35.270466666666664,1
Central and South-Eastern Europe and CIS,1,8,4,14451,24,8,5,7830,5,35,654,29,8010,8.5,26.734809523809528,19.58050090723358,13.750342857142858,8.221,24.799866666666667,0
Developed Economies and EU,2,1,6,30499,15,8,5,209,8,8,110,5,8723,13.1,33.573209523809524,15.64122126498364,24.102904761904764,24.763333333333335,27.239333333333338,0
Middle East,1,10,20,43256,32,10,3,5561,2,44,844,16,6627,8.5,36.22034285714286,16.68738302401669,22.769009523809526,8.429,21.670733333333335,0
Latin America and the Caribbean,4,7,12,44415,64,8,1,147,5,49,370,15,8625,46.9,25.828085714285713,27.85870015572986,20.492419047619048,22.077333333333332,32.55753333333334,0
Latin America and the Caribbean,2,7,10,15073,33,2,3,3144,10,32,618,36,8353,18.0,32.08026666666667,28.28504278999328,29.083552380952383,14.010666666666669,21.559400000000004,0
Latin America and the Caribbean,2,8,6,24695,50,2,3,5645,5,47,1069,3,3726,18.0,29.967095238095236,23.761118969039764,28.016361904761904,14.262333333333336,26.403133333333333,0
Asia-Pacific,2,6,23,24357,65,5,2,311,1,50,98,3,285,8.5,32.33614285714286,30.662566256625666,30.222428571428573,8.698333333333332,31.071733333333334,0
Asia-Pacific,4,2,4,33401,20,2,5,1196,4,55,143,12,8910,51.8,24.397000000000002,21.3976683382624,28.379238095238097,11.36,35.85106666666667,0
Developed Economies and EU,5,7,22,39653,35,4,4,134,4,49,881,36,9873,18.0,25.15164761904762,20.697169716971697,40.32588571428572,11.48,35.142266666666664,0
Developed Economies and EU,3,9,9,32650,14,7,1,5230,8,39,1369,31,3608,8.5,26.000638095238095,22.274184561313277,40.271104761904766,7.586666666666668,30.753866666666664,0
Middle East,4,9,20,34620,47,10,5,771,1,15,1421,3,9265,8.5,27.175971428571433,15.738916748817742,28.999457142857143,18.318333333333335,19.673266666666667,1
Africa,3,10,5,35842,19,4,1,5972,5,10,700,8,3969,46.9,21.321352380952383,15.807795065220809,30.809752380952382,14.710666666666668,24.52726666666667,0
Africa,3,3,8,38598,41,8,4,223,10,10,91,22,157,8.5,31.311723809523812,16.095323818096098,24.04284761904762,14.063,33.01706666666667,0
Developed Economies and EU,3,2,9,11531,61,2,5,1264,6,33,449,10,2436,12.0,25.561123809523817,19.283214035689287,23.430933333333336,20.007,14.394400000000005,0
Africa,4,8,5,26493,35,8,1,4441,7,40,25,30,6534,8.5,21.875152380952382,24.31818896175332,23.318819047619048,5.662666666666666,32.91573333333333,0
Asia-Pacific,5,9,7,20086,25,1,2,455,8,17,64,36,3148,18.0,27.45121904761905,14.519737688054521,36.69942857142857,21.474,32.47513333333334,0
Africa,3,4,7,14405,29,4,2,345,6,39,1001,17,2502,8.5,35.37554285714286,23.604846198905605,17.992180952380956,22.141000000000002,21.8962,0
Central and South-Eastern Europe and CIS,4,2,19,10007,10,1,3,717,4,24,649,37,6483,46.9,21.133238095238095,15.723758090094725,17.046780952380953,15.73166666666667,19.237866666666665,1
Middle East,1,2,4,16449,17,9,3,9927,4,59,547,22,6072,18.0,30.103247619047625,21.628377123426628,8.710447619047619,20.415333333333333,27.009533333333337,0
Developed Economies and EU,2,10,20,12952,45,7,5,403,10,21,703,28,9431,18.0,38.07190476190476,10.622219364793622,32.73708571428572,18.42966666666667,31.89926666666667,1
Latin America and the Caribbean,4,5,2,42440,28,10,3,574,9,10,1031,8,3423,18.0,32.1412761904762,11.2000200020002,18.480933333333336,21.698666666666668,30.747866666666667,0
Developed Economies and EU,4,10,14,16785,52,8,5,9762,2,47,160,21,9505,8.5,37.524885714285716,31.887831640306892,21.808504761904764,19.177,29.05953333333333,0
Developed Economies and EU,5,7,15,18713,55,2,4,544,6,21,839,36,7846,18.0,24.784752380952384,25.84587030131584,30.63290476190477,16.822,28.678400000000003,0
Central and South-Eastern Europe and CIS,5,5,10,27543,41,1,4,3953,3,49,942,12,6094,8.5,33.36808571428571,17.99109910991099,27.45187619047619,9.688333333333334,23.435,0
Latin America and the Caribbean,4,10,10,37474,46,4,5,1181,5,3,977,14,2367,46.9,30.282514285714292,12.722600831511723,28.353,15.231000000000003,32.147666666666666,1
Developed Economies and EU,5,5,21,40123,29,3,2,590,2,14,818,12,1237,12.0,18.58712380952381,16.84764190704785,33.07958095238096,16.3,25.481200000000005,0
Central and South-Eastern Europe and CIS,4,6,22,25110,67,9,3,3510,2,48,859,27,4288,46.9,32.30703809523809,16.861457574328863,27.049704761904763,10.038333333333334,24.333666666666666,0
Africa,3,9,14,35011,67,6,5,3701,6,20,1275,1,7179,8.5,31.885723809523814,17.661909048047665,25.832847619047623,17.211,31.428600000000007,0
Asia-Pacific,3,5,4,4743,35,5,3,8808,9,53,772,6,185,12.0,34.24689523809524,25.071164259283073,23.372685714285716,15.93266666666667,34.625866666666674,0
Latin America and the Caribbean,2,9,8,27616,42,2,2,4099,6,22,1268,12,7834,18.0,21.621266666666667,11.381509579529384,26.25786666666667,17.75,28.337133333333338,0
Middle East,3,10,13,45657,12,7,5,4078,7,43,365,24,3982,46.9,27.02010476190477,28.64650750789365,21.467428571428574,5.083666666666667,25.835533333333338,0
Latin America and the Caribbean,3,5,8,39266,37,8,2,2551,1,22,236,25,6667,13.1,34.154857142857146,20.42511393996542,13.883761904761904,13.670000000000002,25.123666666666665,0
Middle East,1,3,8,43017,14,3,2,6499,3,41,1016,29,997,12.0,34.93800952380953,9.119954852628121,29.624123809523812,11.715666666666667,13.676799999999997,0
Middle East,3,10,6,25197,12,10,2,548,1,24,891,9,2266,13.1,26.783495238095238,18.399725686854403,28.05761904761905,21.043,17.779333333333337,0
Latin America and the Caribbean,4,6,8,36339,42,7,5,356,2,27,565,29,8490,51.8,24.19897142857143,20.504050405040505,30.99744761904762,13.313000000000002,24.440400000000004,0
Developed Economies and EU,1,4,18,28683,56,9,5,692,10,32,736,6,9033,46.9,29.82511428571429,16.554598316974555,34.70253333333333,12.905333333333333,19.8966,0
Asia-Pacific,4,10,22,40879,67,5,1,911,7,8,1363,10,3964,46.9,30.596809523809526,22.541739888274545,17.581761904761905,19.355,25.324,0
Central and South-Eastern Europe and CIS,2,8,23,23222,56,1,3,8961,1,15,1003,12,7190,12.0,33.73780952380952,20.55221236409356,27.628095238095234,12.931666666666667,26.110066666666665,0
Developed Economies and EU,1,9,19,20853,50,3,5,2261,1,28,1414,4,6279,8.5,20.15219047619048,26.37462317660338,22.402085714285715,14.832333333333333,30.088666666666676,0
Africa,3,6,5,24131,39,1,4,915,10,39,636,36,2132,12.0,31.513009523809522,17.466332347520467,23.669438095238093,13.412333333333335,17.325200000000002,0
Asia-Pacific,2,8,22,47847,47,10,3,483,4,57,166,1,9948,13.1,31.44001904761905,16.95046647521895,25.681228571428573,15.969666666666669,31.407266666666665,0
Central and South-Eastern Europe and CIS,4,8,13,10128,31,4,4,532,1,55,182,10,380,51.8,31.431819047619047,31.74914634320575,17.12915238095238,16.17,28.527,0
Middle East,1,2,13,9554,69,4,4,498,8,39,859,20,5337,12.0,23.589228571428574,25.785207092137785,35.48838095238096,17.183000000000003,22.371066666666668,0
Central and South-Eastern Europe and CIS,3,9,21,4256,39,1,2,4950,1,34,233,9,4240,18.0,24.646933333333333,27.44828768591145,23.897866666666665,7.057333333333333,25.043000000000003,0
Africa,1,5,5,49430,15,3,1,1980,9,11,189,9,5866,12.0,23.71404761904762,16.30687354449731,19.37447619047619,22.21466666666667,36.129066666666674,0
Africa,3,4,4,39311,15,9,1,8585,8,45,940,7,9063,13.1,19.040980952380956,33.582858285828586,39.3188,12.331333333333335,25.120399999999997,0
Middle East,5,2,14,10929,65,9,1,480,4,45,269,5,3789,51.8,26.402428571428572,19.661594730901662,32.11497142857143,17.189,27.603000000000005,1
Middle East,5,8,10,43385,12,3,2,159,5,45,110,19,7818,51.8,22.036695238095238,20.210478190676213,22.23025714285714,15.539333333333333,31.34113333333334,1
Latin America and the Caribbean,4,6,23,19715,56,3,1,5156,1,6,1500,8,4928,51.8,29.716400000000004,19.29010043861529,21.74952380952381,15.995666666666667,17.745933333333337,0
Africa,4,3,19,37393,61,6,2,618,3,47,745,37,8060,46.9,20.159371428571426,15.120483476919123,38.260628571428576,16.825000000000003,17.70146666666667,0
Middle East,3,10,3,32255,25,3,4,1313,6,11,1149,29,8223,46.9,22.924590476190478,17.6990127584187,25.873238095238094,23.445666666666668,24.817733333333337,0
Africa,4,10,8,31964,15,2,4,731,4,12,797,7,3840,8.5,33.94650476190477,27.01764462160502,14.559000000000003,21.604333333333333,23.957533333333338,1
Middle East,3,1,23,25439,63,5,4,929,1,12,1156,7,3287,8.5,34.99668571428571,9.861929050047863,21.506752380952378,23.628333333333337,30.046933333333335,0
Asia-Pacific,1,1,14,18687,17,10,2,861,6,32,334,18,605,18.0,30.56942857142857,28.485419970568486,23.599885714285712,17.437,25.183666666666664,0
Asia-Pacific,5,7,10,18627,27,6,1,7307,10,11,942,24,8721,12.0,28.31188571428572,21.45588844598746,27.291895238095236,21.209333333333337,34.8784,0
Latin America and the Caribbean,1,5,13,510,25,4,5,365,2,37,1445,28,4336,18.0,17.109047619047622,15.239495378109238,22.971352380952382,11.195666666666666,16.1,0
Asia-Pacific,3,6,9,20518,40,2,4,1299,4,35,751,30,9914,51.8,26.292104761904767,24.02127355592702,22.985199999999995,11.806333333333333,32.27193333333334,0
Asia-Pacific,5,1,1,2410,48,1,1,4828,5,15,715,15,8559,46.9,19.74124761904762,23.727258440129727,25.850447619047618,13.026666666666667,30.80086666666667,0
Africa,3,10,23,31071,38,2,3,2120,3,29,10,31,1124,18.0,28.17567619047619,20.03947537610904,18.895276190476192,12.550666666666668,42.22006666666667,0
Africa,4,7,14,9112,13,5,1,512,5,7,77,19,7264,12.0,22.366028571428572,21.208420842084212,19.588638095238096,18.866333333333333,29.4312,0
Asia-Pacific,4,6,14,39508,36,5,3,662,8,26,1482,5,151,46.9,28.31637142857143,15.826239766833828,23.939923809523812,13.167000000000002,26.791333333333334,1
Central and South-Eastern Europe and CIS,2,3,20,37827,18,9,3,1409,7,33,1032,28,3713,13.1,35.86771428571429,24.584229851556586,29.39237142857143,19.96066666666667,26.779799999999998,0
Latin America and the Caribbean,4,4,17,4297,22,10,2,8096,8,44,29,22,1752,18.0,35.65611428571429,16.226179760833226,27.777990476190478,19.306333333333335,20.18413333333334,0
Middle East,5,4,21,20065,61,3,2,4636,7,55,1303,40,8349,51.8,34.74662857142857,19.63259183061163,32.99985714285714,15.422000000000002,18.9718,1
Middle East,4,6,15,2717,37,4,1,272,4,28,831,10,5338,13.1,25.03703809523809,23.385195662423385,24.1896,22.69466666666667,33.772466666666666,0
Middle East,3,1,8,33849,26,4,1,601,7,45,1040,10,7954,51.8,26.16497142857143,9.907462174788908,37.65316190476191,10.125,23.885133333333336,0
Middle East,5,4,5,9001,16,4,1,459,2,30,541,19,5071,12.0,41.96682857142857,21.08732301801609,26.847952380952382,14.899333333333336,23.074733333333334,0
Asia-Pacific,1,9,13,35659,31,1,4,654,9,25,709,38,5752,51.8,16.56072380952381,24.82845427399883,32.105561904761906,25.109333333333332,25.04726666666667,1
Asia-Pacific,1,10,9,21248,30,7,4,882,7,27,88,11,8026,51.8,22.69851428571429,21.64103553212464,29.767238095238095,17.63566666666667,19.596733333333336,0
Middle East,5,7,5,29405,58,9,2,1792,8,10,404,36,8333,13.1,15.304561904761904,21.72038632434672,38.627228571428574,10.261000000000001,32.528800000000004,0
Central and South-Eastern Europe and CIS,4,6,14,17703,53,9,3,5920,8,11,1197,35,3029,12.0,44.95231428571429,20.3994399439944,21.141980952380955,14.712666666666669,23.852000000000004,0
Africa,5,4,7,21947,46,8,2,206,5,30,531,18,6905,51.8,23.169114285714286,20.413512779849416,29.243742857142855,15.350000000000003,21.9856,0
Middle East,3,3,13,30252,45,2,2,6054,7,38,156,30,6125,13.1,23.310314285714284,24.563013444201566,25.988352380952378,7.304000000000001,29.1252,0
Central and South-Eastern Europe and CIS,2,5,13,10844,24,5,5,934,10,28,1093,38,7286,46.9,30.840323809523817,19.053776806252053,24.333904761904762,14.107333333333335,35.3266,0
Central and South-Eastern Europe and CIS,4,8,4,19538,57,1,3,4102,9,50,523,19,2768,46.9,18.65360952380952,15.255339819696257,27.263723809523814,20.448,31.96726666666667,0
Asia-Pacific,4,1,2,35027,61,3,5,6108,7,49,1001,34,8780,18.0,27.620161904761904,19.04216135899304,25.60389523809524,16.446333333333335,22.320266666666665,0
Middle East,1,9,5,23976,44,5,5,964,9,50,17,35,7821,18.0,18.458390476190477,9.657065706570659,35.85734285714286,9.504333333333333,21.88873333333333,0
