Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Latin America and the Caribbean,3,7,19,46079,16,10,4,7553,2,17,514,10,1992,13.1,33.70982857142857,19.72957295729573,29.058961904761908,18.498000000000005,13.542400000000002,1
Latin America and the Caribbean,4,1,20,16329,33,3,2,4888,1,42,1438,7,9828,51.8,33.22394285714286,15.009472375809013,38.042809523809524,18.735333333333337,34.5116,1
Middle East,1,10,4,11609,27,6,3,856,8,45,1022,27,7723,13.1,28.04489523809524,32.13182746846113,28.38478095238095,20.291333333333338,29.640133333333335,0
Developed Economies and EU,5,1,6,38286,23,2,4,2110,4,39,1436,18,5985,51.8,28.48929523809524,28.90383324046691,24.07655238095238,15.284333333333333,28.034400000000005,1
Asia-Pacific,2,1,2,48105,14,4,3,952,7,26,193,23,6969,46.9,30.321476190476194,18.924463874958924,18.12832380952381,18.74866666666667,28.020533333333336,1
Asia-Pacific,1,2,9,45839,68,4,5,518,1,42,68,25,3853,12.0,23.818809523809527,16.127727058420128,23.172009523809525,13.657666666666666,26.523866666666667,0
Developed Economies and EU,5,9,10,35541,64,4,2,935,10,13,282,37,316,51.8,28.26573333333333,21.78144957352878,33.13911428571429,13.660666666666666,27.718400000000003,0
Latin America and the Caribbean,3,4,4,31882,27,6,1,8670,4,28,75,33,6355,51.8,42.39277142857143,23.350877944937352,25.332790476190475,14.402666666666667,31.22466666666667,1
Africa,3,9,12,36763,67,4,3,2535,10,6,1218,14,1231,13.1,28.224409523809523,26.243424342434245,39.29694285714286,18.307000000000002,26.975200000000005,0
Africa,2,1,10,23822,51,3,1,4525,4,48,1222,29,5717,8.5,25.39039047619048,15.316345920306318,19.384038095238097,13.27866666666667,28.027,0
Africa,2,4,10,25722,29,6,2,285,5,8,1432,12,9152,13.1,32.86233333333334,20.460360321746464,28.49087619047619,6.238333333333334,15.655866666666668,0
Central and South-Eastern Europe and CIS,1,5,12,19431,14,7,5,2192,6,53,1128,20,7160,46.9,24.936714285714288,23.346034603460346,26.80495238095238,12.93966666666667,32.13173333333334,0
Central and South-Eastern Europe and CIS,1,6,12,41320,56,4,1,4543,10,11,979,32,3840,13.1,30.051333333333336,12.293029302930295,25.25531428571429,12.278333333333334,40.586000000000006,0
Latin America and the Caribbean,2,1,15,36367,27,7,5,2315,9,42,829,8,2744,12.0,31.732504761904767,21.70859943137171,21.630228571428574,22.368000000000002,35.754133333333336,0
Central and South-Eastern Europe and CIS,5,10,11,13710,41,1,2,224,4,39,870,24,5892,12.0,32.057676190476194,9.73991684882774,16.426180952380953,11.132333333333333,18.960933333333337,0
Africa,3,9,13,29841,16,4,5,4037,7,13,918,14,9840,46.9,24.84842857142857,17.244895918163248,20.97482857142857,12.326666666666666,19.19226666666667,0
Latin America and the Caribbean,2,2,23,32840,26,3,3,685,4,53,845,13,3016,8.5,18.46253333333333,26.113439915420116,31.67704761904762,23.634666666666668,36.6774,0
Latin America and the Caribbean,5,8,11,18791,38,2,3,6004,1,40,1194,32,489,46.9,31.05014285714286,33.31530295886732,37.98408571428571,22.68766666666667,32.57853333333334,0
Middle East,2,9,24,16733,52,2,3,4881,10,20,88,17,3032,51.8,21.46888571428572,24.934779192204935,27.5492380952381,7.5649999999999995,30.531133333333333,0
Latin America and the Caribbean,1,1,13,6140,15,1,4,708,2,24,49,13,2336,46.9,35.640752380952385,21.78823596645379,32.48738095238095,9.457666666666666,23.263066666666667,0
Developed Economies and EU,3,6,6,30520,16,3,4,2022,3,46,1409,19,6844,8.5,20.980609523809527,19.800237166573805,21.176076190476188,17.617666666666665,36.37220000000001,0
Latin America and the Caribbean,2,9,23,33927,42,9,5,647,10,56,493,38,8367,18.0,23.67357142857143,25.16064463589216,27.628580952380954,17.359333333333336,20.8004,1
Developed Economies and EU,2,2,16,17829,53,7,2,3111,4,11,776,17,4346,51.8,32.74751428571429,14.845555984169847,29.201647619047616,21.996333333333336,22.433666666666667,0
Asia-Pacific,1,5,6,47585,27,6,1,6394,5,27,1064,8,9458,12.0,29.584790476190477,22.47336162187647,19.430561904761905,7.570666666666667,28.755600000000005,0
Developed Economies and EU,3,8,3,49286,70,6,4,958,6,36,499,35,1235,12.0,26.10551428571429,27.676910548197682,20.812761904761903,17.005,32.05886666666667,0
Developed Economies and EU,5,7,19,35501,50,5,2,125,7,52,1244,20,4851,12.0,28.95290476190477,20.299344220136298,19.911428571428573,15.237333333333336,28.315466666666666,0
Developed Economies and EU,5,6,13,39518,12,6,1,8391,10,9,944,7,4517,12.0,15.998180952380952,13.154801194405156,20.16204761904762,19.180000000000003,21.2828,0
Latin America and the Caribbean,5,5,21,22427,65,3,2,311,6,2,1475,22,8051,51.8,37.610885714285715,23.477333447630482,23.002599999999997,12.663333333333334,30.994266666666668,0
Middle East,1,2,13,14402,10,7,5,822,7,39,925,21,6702,51.8,31.011742857142856,20.353035303530355,16.33546666666667,17.024666666666665,37.44946666666667,0
Middle East,1,1,5,26043,68,10,5,688,7,13,128,38,1410,18.0,30.709304761904765,17.554898346977556,23.703228571428568,14.586000000000002,15.669333333333332,0
Asia-Pacific,2,2,23,32159,53,6,5,389,7,21,351,30,9683,18.0,38.52337142857144,14.71059963139171,26.903676190476194,22.333333333333336,26.4366,0
Middle East,4,2,7,2718,66,6,3,1860,10,40,729,34,9334,13.1,22.337209523809523,26.870258454416874,27.003685714285712,16.300666666666668,37.70366666666667,0
Asia-Pacific,2,1,2,45130,45,10,5,7801,1,28,5,33,8851,51.8,27.953857142857146,18.394453731087395,33.69659047619047,20.84766666666667,22.551800000000004,0
Africa,4,9,6,23722,39,8,4,684,10,38,1206,27,1780,18.0,20.20661904761905,27.086851542297087,21.044666666666668,16.433,33.583933333333334,0
Central and South-Eastern Europe and CIS,5,4,16,4962,56,3,4,8092,10,20,368,40,4427,18.0,30.569609523809522,21.05794865200806,21.63986666666667,15.388000000000002,28.737666666666666,1
Developed Economies and EU,5,7,13,11333,56,6,1,892,1,53,594,8,1266,13.1,28.212866666666663,15.901332990441903,40.433733333333336,22.213333333333335,30.513333333333332,0
Asia-Pacific,4,9,9,3822,59,5,2,7173,9,36,1131,6,5563,8.5,37.226104761904764,15.850242167073853,33.7946,17.25633333333333,23.2924,0
Latin America and the Caribbean,2,8,7,7233,64,8,2,474,4,16,195,25,1190,51.8,30.853038095238094,28.4951780892375,26.828571428571422,13.682666666666666,28.766,0
Central and South-Eastern Europe and CIS,5,6,6,35018,34,5,5,495,4,48,500,33,5034,18.0,32.69676190476191,29.85251382281086,17.384866666666667,18.637333333333334,32.52826666666667,1
Latin America and the Caribbean,5,6,20,28886,47,3,2,8267,2,50,1251,20,4469,8.5,22.889714285714287,23.233351906619234,24.993009523809523,15.113,36.62446666666667,0
Central and South-Eastern Europe and CIS,3,8,20,9893,47,2,1,1453,3,38,1061,10,1849,12.0,23.675076190476194,24.853256754246853,30.312714285714286,17.976333333333336,26.195733333333333,0
Developed Economies and EU,5,8,9,14662,61,3,1,1781,3,46,1199,5,4545,8.5,30.49910476190476,24.901675881873906,17.64069523809524,23.417666666666666,22.249200000000002,0
Central and South-Eastern Europe and CIS,2,6,10,448,47,9,2,887,10,39,1233,33,3176,51.8,33.71169523809524,24.09348077664909,16.97327619047619,14.779666666666666,26.754,1
Developed Economies and EU,5,8,1,36254,59,8,1,4372,4,51,318,10,5871,12.0,26.62019047619048,35.2007629334362,24.269238095238098,20.798000000000002,26.21813333333333,1
Asia-Pacific,2,8,12,47938,24,6,4,236,2,2,1389,27,2428,51.8,16.449,19.488734587744492,30.148409523809526,14.082333333333336,23.856266666666667,0
Latin America and the Caribbean,3,8,8,8562,14,6,4,7617,9,44,521,5,2194,46.9,22.218314285714293,19.248181961053252,23.084980952380953,15.325333333333335,22.214,1
Developed Economies and EU,2,9,9,31557,61,10,1,630,5,19,590,10,4957,12.0,30.97224761904762,22.2971868615433,24.413666666666668,19.207666666666668,26.611733333333333,1
Developed Economies and EU,1,5,3,16271,65,7,4,4071,7,51,614,5,4274,51.8,36.14509523809524,20.254111125398254,23.284838095238097,11.262,22.23806666666667,0
Middle East,3,1,6,16631,24,7,3,572,2,3,22,39,2798,51.8,19.88689523809524,13.268341119826271,31.051390476190477,14.20266666666667,17.938733333333335,0
Latin America and the Caribbean,4,8,24,1282,13,4,1,585,10,15,616,10,736,8.5,21.192504761904765,19.029788693155027,20.140590476190475,10.182333333333334,24.013066666666663,0
Asia-Pacific,1,10,12,25229,51,4,5,2570,1,39,1184,28,5659,12.0,29.04405714285715,15.560370322746564,17.75599047619048,15.534333333333333,23.764266666666668,0
Latin America and the Caribbean,1,10,2,47100,57,8,3,5705,9,6,1169,2,6452,51.8,34.32527619047619,16.05647707627906,37.319361904761905,15.036333333333335,22.026933333333336,0
Developed Economies and EU,2,6,16,41461,69,3,4,139,7,28,1366,34,1039,46.9,30.41202857142857,11.83061163259183,14.665371428571428,15.742333333333336,25.952,1
Central and South-Eastern Europe and CIS,1,1,3,32023,65,4,4,506,10,2,474,3,7960,8.5,18.0924,24.314502878859315,22.586000000000002,7.561333333333334,25.873066666666666,0
Central and South-Eastern Europe and CIS,5,4,2,4635,10,6,4,9916,10,44,821,5,2711,51.8,26.4944380952381,25.65412255511265,30.349695238095244,18.998666666666665,34.7008,1
Latin America and the Caribbean,4,2,8,3780,32,10,5,914,1,41,240,12,3356,46.9,23.04877142857143,8.842612832711843,17.60274285714286,12.915666666666667,29.20066666666667,1
Middle East,2,1,21,41607,61,5,4,4973,1,51,653,29,9161,46.9,20.243152380952385,14.058791593445058,29.877180952380954,24.639333333333337,22.277133333333335,0
Middle East,1,9,7,39099,54,7,4,872,5,12,849,4,7801,12.0,25.269599999999997,22.364036403640362,28.41879047619048,15.572,23.712133333333334,1
Central and South-Eastern Europe and CIS,5,4,11,31392,16,6,1,444,6,56,563,34,9096,46.9,30.749276190476195,22.061949052048064,35.916695238095244,20.227333333333338,43.896,0
Middle East,2,10,1,33514,53,7,4,4803,10,3,1189,7,7729,18.0,41.39771428571429,20.27587044418728,24.58794285714286,11.855666666666668,27.1632,0
Africa,3,2,5,1240,29,6,4,265,3,37,104,36,2872,18.0,17.58767619047619,16.926464074978927,29.6212,11.573999999999998,32.29306666666667,0
Latin America and the Caribbean,2,1,21,42656,28,6,4,592,1,30,1064,25,2509,18.0,21.970171428571426,23.427728487134427,22.679209523809526,17.953333333333337,29.05006666666667,0
Latin America and the Caribbean,5,2,11,41404,45,2,1,7671,9,19,1194,16,1598,51.8,24.592066666666668,21.08132241795608,14.201380952380955,15.953333333333333,35.31353333333334,0
Central and South-Eastern Europe and CIS,4,4,24,17844,30,6,1,9573,8,20,1169,38,9944,46.9,25.408809523809524,23.50963667795351,32.82042857142857,13.657333333333336,21.753666666666668,0
Latin America and the Caribbean,1,9,15,13153,36,3,1,1795,8,9,1310,12,1457,12.0,34.587228571428575,20.79042189933279,30.097352380952387,13.983333333333334,26.6088,0
Middle East,3,4,21,36990,44,9,3,7043,9,36,533,32,5122,18.0,20.80386666666667,21.42854285428543,24.339657142857142,18.443,36.0488,1
Developed Economies and EU,3,4,23,38410,60,10,4,5585,6,6,1062,13,910,13.1,30.007619047619045,32.67386738673868,25.899809523809523,5.864000000000001,35.15953333333333,0
Latin America and the Caribbean,4,6,4,12835,42,7,1,433,9,29,1046,27,1926,46.9,31.41946666666667,18.978154958352977,32.18420952380953,12.254666666666667,28.10133333333334,0
Africa,1,5,16,19448,55,6,4,683,6,54,709,35,5497,46.9,23.65819047619048,16.741688454559743,32.281666666666666,11.384,22.581000000000003,0
Latin America and the Caribbean,3,8,2,28290,24,7,5,226,2,21,1405,31,198,12.0,34.310361904761905,18.119797694055116,16.624133333333337,13.455333333333336,20.384066666666666,0
Latin America and the Caribbean,1,3,24,40336,33,10,4,328,7,30,36,35,9786,18.0,20.4031619047619,16.129512951295133,16.230961904761905,11.399333333333335,29.99673333333333,0
Central and South-Eastern Europe and CIS,2,2,5,38420,28,7,2,766,1,6,1426,36,8722,51.8,20.112923809523814,12.981312416955982,30.906952380952387,13.464333333333334,17.255200000000002,0
Africa,4,1,19,37493,53,4,4,6853,5,5,505,29,2183,13.1,31.84236190476191,22.346034603460346,21.293961904761908,14.759666666666668,31.581533333333333,0
Central and South-Eastern Europe and CIS,2,9,17,13217,10,5,3,578,9,22,1492,5,1615,13.1,23.359323809523815,21.744403011729744,23.1186,19.149333333333335,21.98506666666667,0
Middle East,2,9,13,3183,39,8,3,441,8,36,970,7,405,12.0,29.75214285714286,19.573371622876575,30.451752380952385,16.185666666666666,28.710066666666666,1
Asia-Pacific,1,2,16,31021,56,7,1,7006,8,26,903,2,1598,13.1,16.88089523809524,21.82492534967783,37.637885714285716,22.127333333333336,30.602066666666673,0
Developed Economies and EU,1,2,10,13024,46,4,4,3529,6,42,1201,31,1699,8.5,28.655380952380956,23.130570199877134,35.45492380952381,14.367666666666668,30.251133333333335,0
Asia-Pacific,3,9,24,33493,12,9,3,259,7,17,695,31,8545,51.8,16.928628571428572,18.807923649507806,29.218552380952385,20.314,33.813266666666664,1
Africa,3,5,16,20397,29,5,2,812,4,23,1189,33,801,8.5,26.163104761904766,22.299944280142302,33.657019047619045,4.716000000000001,29.9408,0
Asia-Pacific,2,9,23,35980,24,3,3,752,10,60,1037,24,3552,8.5,23.175857142857144,21.414884345577416,24.929657142857145,20.463333333333335,12.199200000000001,0
Latin America and the Caribbean,1,4,14,5880,50,4,2,131,3,13,618,21,9721,8.5,24.539380952380956,25.68238252396668,29.58431428571428,11.461666666666666,28.065466666666666,0
Developed Economies and EU,2,9,1,36014,28,3,3,5594,6,12,1406,18,7491,8.5,14.042533333333335,18.88097381166688,28.18674285714286,7.188333333333334,24.995733333333334,0
Africa,5,10,18,18808,55,10,5,6975,8,19,667,10,818,18.0,24.89589523809524,18.194433729087194,27.992828571428568,19.56966666666667,25.598800000000004,0
Developed Economies and EU,2,10,5,7681,64,9,2,384,3,8,380,11,6477,18.0,33.4816,12.745331676024746,26.420228571428574,12.796,26.843600000000006,0
Asia-Pacific,4,1,4,46677,26,1,4,131,2,26,712,5,5094,18.0,32.160580952380954,25.000942951438,22.17584761904762,16.910333333333334,26.7206,0
Asia-Pacific,5,9,22,28111,19,1,5,756,5,30,589,12,7951,51.8,30.52777142857143,27.193405054791192,19.160733333333337,1.4116666666666666,30.4166,0
Asia-Pacific,2,2,3,47913,25,7,5,8823,8,44,1379,18,2414,18.0,30.886523809523815,26.09186632949009,30.35511428571429,11.338333333333333,35.65206666666667,0
Africa,5,9,7,32726,63,5,4,654,4,13,933,23,6158,46.9,27.908352380952383,29.307245010215304,34.013419047619045,16.14266666666667,22.716066666666666,0
Central and South-Eastern Europe and CIS,4,8,18,42733,13,7,5,783,4,20,1013,37,6821,51.8,32.98872380952381,17.841612732701844,26.237628571428573,17.742333333333335,24.448800000000002,0
Africa,5,6,9,42663,46,9,5,649,9,18,741,13,9653,18.0,32.72870476190476,21.66720957810067,35.334990476190484,14.786,29.40666666666667,1
Central and South-Eastern Europe and CIS,1,4,19,28775,42,9,3,5906,5,60,219,5,3843,12.0,30.718295238095237,25.27735630705928,19.834990476190477,14.334,24.43886666666667,0
Developed Economies and EU,1,1,16,11093,36,4,3,199,10,2,905,9,2098,12.0,34.216504761904766,15.406040604060408,29.125723809523805,12.070333333333334,26.34313333333333,0
Central and South-Eastern Europe and CIS,2,5,23,20168,65,6,1,6768,5,3,211,2,9466,18.0,37.54559047619048,17.960267455316963,35.417,14.789666666666665,29.032066666666665,0
Central and South-Eastern Europe and CIS,3,7,11,36592,66,6,2,5216,2,31,300,37,2034,18.0,36.27411428571429,15.38719586244339,35.77355238095238,22.904666666666667,30.089933333333335,0
Africa,1,1,21,13515,12,10,3,343,3,14,71,20,8852,12.0,34.87815238095238,14.098795593845098,34.817552380952385,12.910666666666668,31.2408,0
Africa,3,7,11,5511,21,6,3,3195,3,13,1229,11,2347,51.8,23.2486380952381,16.091366279485094,24.06020952380953,5.682000000000001,36.68586666666667,0
Asia-Pacific,1,9,5,33591,54,9,3,857,7,2,721,1,9852,18.0,27.224904761904767,20.66853828239967,34.68611428571429,11.107333333333335,21.259666666666668,0
Middle East,5,10,1,27592,27,4,1,3174,4,41,171,11,1699,13.1,26.321409523809525,21.494620890660496,29.980704761904764,19.235333333333333,36.26433333333334,0
Middle East,3,7,7,32443,48,4,1,544,6,59,435,28,4904,18.0,19.866380952380954,13.591744888774592,23.30954285714286,19.741333333333333,29.97893333333334,0
Latin America and the Caribbean,3,10,7,46966,29,7,5,4915,10,27,965,21,9293,18.0,31.25712380952381,20.77554898346978,32.66343809523809,11.907666666666668,28.604266666666668,0
Latin America and the Caribbean,3,1,19,47713,31,1,2,403,1,40,487,9,3647,18.0,37.02419999999999,21.595016644521596,25.515666666666668,11.438666666666666,28.322266666666675,1
Developed Economies and EU,1,6,6,6535,19,10,4,977,9,38,163,24,8899,12.0,24.98461904761905,25.78347834783478,18.96118095238095,11.382000000000001,34.851333333333336,0
Asia-Pacific,1,10,16,696,59,3,5,480,5,50,718,30,489,46.9,36.06588571428572,22.549040618347547,24.50880952380953,8.910666666666668,31.135800000000003,0
Asia-Pacific,5,1,16,1703,70,10,5,670,3,31,765,23,4597,13.1,34.863752380952384,25.103810381038105,37.36472380952382,7.234,25.311733333333336,0
Middle East,1,8,21,29985,38,10,2,274,5,51,430,16,8079,13.1,19.891352380952384,10.73958824453874,28.050400000000003,18.032666666666668,22.348866666666666,0
Latin America and the Caribbean,2,5,19,29175,27,1,5,4423,2,15,1047,15,3530,51.8,21.36494285714286,23.436229337219437,18.874847619047618,13.573333333333334,24.590266666666665,0
Latin America and the Caribbean,5,4,19,25863,60,3,1,168,1,24,17,4,2938,8.5,25.14797142857143,19.275813295615276,28.209628571428567,11.672,30.961199999999998,0
Central and South-Eastern Europe and CIS,4,7,12,48274,48,10,5,1679,6,10,348,14,3144,18.0,29.18286666666667,27.385309959567383,14.595047619047621,21.65666666666667,13.583066666666666,0
Developed Economies and EU,4,6,11,9087,36,6,1,550,1,49,615,38,8134,13.1,19.044038095238097,18.43704370437044,23.76313333333333,26.647333333333336,35.971000000000004,0
Latin America and the Caribbean,1,2,10,30285,45,10,4,4727,1,53,441,8,3931,51.8,25.195095238095238,14.658594430871661,27.761076190476192,13.307666666666668,21.913400000000006,1
Asia-Pacific,3,6,18,11528,21,4,1,866,4,7,1368,31,4325,8.5,39.0634761904762,26.660594630891666,40.91967619047619,5.539000000000001,22.995466666666665,0
Asia-Pacific,5,5,24,3742,57,5,5,9990,1,47,187,4,8248,13.1,20.971457142857144,22.10801080108011,31.57119047619048,9.733,29.884666666666664,0
Developed Economies and EU,4,3,23,3321,29,10,5,821,10,15,533,22,8942,13.1,34.958933333333334,22.59087337305159,36.184085714285715,12.738000000000001,29.920199999999998,0
Africa,2,5,1,47318,49,10,5,368,7,41,68,30,4816,13.1,29.50679047619048,22.175488977469175,31.517323809523813,20.79666666666667,26.212533333333333,0
Developed Economies and EU,3,9,5,29702,67,6,5,3869,10,29,352,2,6072,13.1,27.06257142857143,20.0982955438401,22.129000000000005,11.323666666666664,31.94733333333334,0
Central and South-Eastern Europe and CIS,2,1,12,39210,36,3,5,4400,10,21,723,17,5425,46.9,20.612438095238094,27.075450402183076,28.564485714285716,9.904666666666667,27.681,0
Africa,4,4,6,35091,30,4,5,8307,1,49,226,7,338,12.0,24.68177142857143,22.073064449302073,34.65748571428571,11.398,16.639400000000006,0
Latin America and the Caribbean,1,10,7,40640,57,8,5,9589,4,29,1000,21,3357,46.9,23.50789523809524,25.918777592044922,25.923504761904763,19.271666666666665,22.0704,0
Latin America and the Caribbean,4,4,13,13673,13,1,4,449,8,27,1384,22,5962,8.5,26.679514285714284,29.223736659380222,29.767933333333335,24.43766666666667,28.6346,0
Developed Economies and EU,5,3,17,46073,40,4,3,892,6,53,238,9,737,46.9,21.224685714285712,31.46863257754347,39.50898095238096,11.289666666666667,31.05260000000001,0
Central and South-Eastern Europe and CIS,1,10,18,14549,60,2,3,3874,7,9,238,36,8887,12.0,29.903266666666667,18.968782592544972,30.336847619047617,17.076333333333334,30.034400000000005,0
Developed Economies and EU,2,6,7,18125,65,10,1,182,6,52,1149,2,6565,8.5,32.727828571428574,20.531681739602533,32.793238095238095,16.165333333333333,17.942466666666668,1
Latin America and the Caribbean,5,9,14,37078,51,9,4,834,4,41,1317,21,2760,51.8,24.789657142857145,11.736230765933737,39.11347619047619,6.880333333333333,20.17646666666667,0
Latin America and the Caribbean,4,2,16,15656,32,8,1,959,8,9,61,1,944,46.9,31.72491428571429,10.573900247167574,25.231476190476194,12.025333333333332,35.24126666666667,0
Developed Economies and EU,3,5,14,9921,59,1,3,355,10,20,1274,10,5071,51.8,23.950314285714285,17.239181060963244,14.990447619047616,14.074666666666666,32.13653333333333,1
Latin America and the Caribbean,4,7,9,46181,62,10,5,783,3,58,811,28,2026,12.0,16.489495238095238,25.252768133956256,11.66849523809524,18.307000000000002,22.0648,0
Middle East,3,2,24,14902,14,7,2,159,10,23,653,1,8638,46.9,33.16524761904762,18.06752103781807,16.84255238095238,9.705000000000002,32.654266666666665,0
Middle East,3,1,12,6846,69,6,4,605,9,5,1005,15,4100,12.0,23.783476190476193,23.315960167445315,29.026352380952385,19.232666666666667,39.49826666666667,1
Middle East,4,9,4,35293,35,8,3,6862,1,36,526,20,9640,8.5,25.399514285714286,19.34619176203335,16.34650476190476,19.032333333333334,34.876666666666665,1
Central and South-Eastern Europe and CIS,3,3,24,36029,63,10,4,3611,10,51,260,16,6209,46.9,33.399409523809524,20.85512836997985,35.001761904761906,14.649666666666668,31.3604,0
Central and South-Eastern Europe and CIS,2,10,12,12293,29,8,4,9683,6,20,176,11,7886,13.1,32.87990476190477,19.623733801951623,39.470800000000004,17.209333333333333,11.863999999999999,0
Asia-Pacific,2,4,10,47652,14,5,4,293,1,50,887,23,2671,12.0,22.09562857142857,25.532824711042533,35.646104761904766,11.738666666666667,31.424266666666668,1
Asia-Pacific,2,8,13,47499,48,1,4,672,1,46,452,18,9806,8.5,23.598514285714288,16.61037532324661,17.246514285714287,11.698666666666666,17.210933333333333,0
Africa,4,3,16,9702,12,4,5,3158,5,19,559,30,9652,12.0,35.17987619047619,24.685911448287687,18.47215238095238,16.977333333333334,20.169600000000003,0
Latin America and the Caribbean,4,9,1,8704,26,6,5,3697,5,5,214,29,4022,13.1,28.28164761904762,20.85908590859086,18.52949523809524,14.230333333333334,18.765933333333336,0
Central and South-Eastern Europe and CIS,4,2,17,30028,17,5,1,778,5,29,497,8,8586,46.9,26.13471428571429,22.672910148157676,29.47893333333333,13.243666666666668,36.78406666666667,0
Africa,1,5,5,39966,68,3,5,255,7,13,1469,12,3474,46.9,19.752352380952377,21.844927349877842,27.368219047619046,20.354333333333333,28.2418,1
Central and South-Eastern Europe and CIS,1,2,9,47326,29,3,4,257,3,59,228,1,6501,46.9,26.471990476190477,13.917820353463917,19.25787619047619,16.590333333333334,23.458800000000004,0
Latin America and the Caribbean,4,9,14,48365,55,4,2,464,10,27,401,26,633,13.1,24.173819047619048,10.256339919706257,26.115571428571428,17.653666666666666,24.06873333333333,0
Developed Economies and EU,3,4,2,7945,16,10,3,857,3,18,1414,33,930,18.0,32.876666666666665,23.284657037132288,30.809419047619045,15.901666666666669,37.468466666666664,1
Africa,4,9,13,38705,12,6,5,351,6,1,1445,24,273,51.8,24.059361904761907,31.7030417327447,29.760400000000004,12.449666666666666,25.471733333333336,0
Developed Economies and EU,1,7,20,46881,70,2,1,752,9,46,877,28,5427,12.0,27.349733333333337,17.351035103510355,31.14559047619048,20.476333333333336,25.9176,0
Developed Economies and EU,5,6,16,8324,58,7,2,6354,3,60,637,33,8819,8.5,32.744209523809516,14.565527981369563,11.233866666666668,3.314666666666667,16.596133333333334,0
Middle East,3,10,20,16841,29,9,3,722,3,13,752,37,5690,51.8,17.68601904761905,17.82865429400083,25.82571428571429,23.122666666666667,36.50213333333333,0
Central and South-Eastern Europe and CIS,3,4,18,20774,47,5,2,164,5,14,1413,8,5104,8.5,17.858257142857145,27.260340319746263,26.478457142857142,16.73,46.17393333333333,0
Middle East,3,3,24,1756,13,7,5,8841,5,21,1115,25,2751,12.0,28.379095238095243,22.74923206606375,34.9778,19.884666666666668,30.764533333333333,0
Developed Economies and EU,3,2,17,3893,54,2,1,152,10,49,1069,15,1671,46.9,28.317600000000002,8.463732087494465,31.04932380952381,18.354,33.769800000000004,0
Developed Economies and EU,2,2,12,46688,68,2,1,641,1,25,189,28,9736,13.1,21.627457142857143,26.82163930678782,19.479561904761905,9.605333333333334,34.550333333333334,1
Central and South-Eastern Europe and CIS,2,4,21,6156,46,3,3,37,2,21,86,17,2795,46.9,26.152047619047625,15.684382723986687,21.216095238095235,11.748666666666665,25.38093333333333,0
Latin America and the Caribbean,5,7,20,6687,16,6,4,8721,3,18,983,4,2765,46.9,31.73985714285714,18.88577429171489,29.100857142857144,18.29966666666667,31.892466666666667,1
Developed Economies and EU,1,8,22,18404,38,1,1,488,3,9,668,24,7674,13.1,29.269752380952387,15.454516880259456,28.66810476190476,20.113000000000003,29.935466666666667,0
Developed Economies and EU,5,7,19,3071,21,9,1,122,4,42,100,7,2439,12.0,33.229600000000005,15.119369079765121,25.643180952380952,16.45766666666667,29.781000000000002,0
Central and South-Eastern Europe and CIS,2,4,3,7564,11,10,2,212,1,3,118,6,1495,18.0,21.911047619047622,19.584901347277587,26.597761904761906,19.227333333333334,22.354333333333333,1
Developed Economies and EU,1,7,19,28117,39,8,1,236,1,30,1401,4,9899,12.0,15.123504761904764,16.11132541825611,25.729257142857143,12.482,31.773200000000003,0
Central and South-Eastern Europe and CIS,2,1,16,9029,32,6,1,3134,9,8,909,15,1898,8.5,25.21576190476191,17.74023116597374,22.33857142857143,15.079666666666666,28.677733333333332,1
Africa,4,1,5,27679,31,10,4,5784,2,56,341,20,687,51.8,26.191800000000004,26.632591830611634,31.344638095238096,9.638666666666667,28.859666666666666,0
Developed Economies and EU,2,7,21,9048,29,3,3,5029,4,27,255,31,2168,12.0,30.7016380952381,16.81163830668781,21.584523809523816,18.812666666666665,29.481133333333332,0
Middle East,2,5,17,14202,30,3,1,660,4,22,242,9,5573,46.9,28.652542857142855,10.767605331961768,28.83598095238095,13.633999999999999,18.556066666666666,0
Central and South-Eastern Europe and CIS,2,4,5,8554,12,5,4,618,9,39,505,20,4367,51.8,27.882495238095245,22.912091209120913,21.831933333333335,6.407,28.9404,0
Asia-Pacific,1,1,9,587,52,2,4,200,4,23,180,7,6936,13.1,32.71636190476191,15.415813009872414,31.541714285714285,23.141333333333336,22.9964,0
Asia-Pacific,5,8,6,29171,59,4,4,560,3,24,231,27,6652,51.8,21.021723809523813,15.823453773948822,32.784057142857144,18.287,25.685000000000002,0
Middle East,2,2,15,4524,52,3,4,9136,5,60,975,23,2454,18.0,32.550247619047624,30.6032746131756,22.32370476190476,21.451333333333334,25.171400000000006,0
Developed Economies and EU,2,10,6,11672,51,6,3,7337,8,12,235,14,1221,12.0,30.541733333333337,16.846856114182852,18.71092380952381,15.170333333333334,29.243999999999996,0
Middle East,3,4,11,5627,30,2,2,3374,6,19,1133,40,5006,13.1,21.02567619047619,16.77576329061478,25.894933333333338,14.448333333333336,22.60326666666667,0
Middle East,4,6,12,10761,58,6,2,751,5,41,15,35,3106,8.5,20.895799999999998,20.595373823096597,15.285600000000002,20.302666666666667,20.019933333333338,1
Africa,1,9,16,24586,54,5,1,330,2,43,56,33,3293,13.1,28.46372380952381,23.005629134342005,24.47040952380953,24.081000000000003,29.818733333333334,0
