Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Latin America and the Caribbean,4,9,15,11331,53,9,2,394,7,28,620,7,3470,13.1,25.449152380952377,31.025802580258024,32.003,11.668333333333331,26.383266666666668,0
Middle East,1,10,12,35594,32,7,4,8804,1,44,1377,3,9803,18.0,25.904666666666664,29.27094137985227,23.947314285714288,10.072333333333333,32.65573333333334,0
Africa,2,4,12,31525,12,3,5,7747,2,3,597,4,7216,46.9,26.086161904761905,21.798551283699798,30.24777142857143,15.076,26.277866666666664,0
Asia-Pacific,1,8,17,14133,26,4,3,713,10,8,885,6,4221,12.0,34.821628571428576,19.41066963839241,28.15679047619048,11.700666666666667,30.752466666666667,1
Central and South-Eastern Europe and CIS,2,7,2,5529,56,6,3,937,10,49,171,4,4523,12.0,24.960723809523806,19.58873030160159,17.187819047619048,18.396333333333338,21.337000000000003,0
Developed Economies and EU,4,5,18,20211,53,9,3,292,9,50,830,37,1350,46.9,35.738257142857144,23.493735087794498,20.290200000000002,9.119000000000002,18.372866666666667,0
Developed Economies and EU,4,8,21,16288,18,1,3,449,8,31,794,38,1714,46.9,22.917723809523814,26.95362393382195,31.509609523809523,21.144,36.352266666666665,0
Middle East,3,1,8,28152,14,1,2,8032,9,41,1033,29,6474,46.9,34.754066666666674,23.496549654965495,22.34939047619048,7.568333333333334,22.29286666666667,0
Middle East,5,1,7,2975,22,2,1,449,7,22,875,27,3336,8.5,17.630514285714284,20.025631134542028,31.154304761904765,6.721333333333333,20.7982,1
Central and South-Eastern Europe and CIS,5,2,21,26944,51,6,4,5359,6,35,399,18,4728,13.1,22.33655238095238,14.39066763819239,32.317304761904765,19.14866666666667,23.763400000000004,1
Developed Economies and EU,2,10,23,342,51,3,5,390,5,56,1453,12,4425,18.0,34.13082857142857,15.874501735887875,26.475019047619046,12.589,33.1942,1
Central and South-Eastern Europe and CIS,3,8,9,47566,20,6,5,288,9,55,1139,25,2796,13.1,34.81585714285715,14.820924949637822,20.0718380952381,22.304000000000002,26.204533333333334,0
Developed Economies and EU,3,4,10,46445,29,1,5,1006,5,47,278,36,5512,8.5,28.800276190476193,15.893617933221893,20.44914285714286,9.626333333333333,24.609199999999998,0
Africa,2,3,13,32345,30,10,5,1905,6,35,1140,36,579,46.9,13.314866666666667,31.053433914820054,27.946590476190476,15.214000000000002,26.43126666666667,0
Latin America and the Caribbean,5,2,5,17927,66,5,1,758,6,11,49,38,4352,13.1,27.496828571428573,14.426885545697429,24.88127619047619,9.461333333333334,21.12313333333334,1
Latin America and the Caribbean,1,9,14,28966,63,8,1,525,3,11,112,1,1746,13.1,28.449390476190477,21.119997714057124,17.70724761904762,20.748333333333335,22.537133333333337,0
Africa,3,10,6,39121,66,1,5,848,6,55,1195,25,5460,18.0,35.96879047619048,7.1746460360321755,25.663819047619047,22.963,33.617399999999996,0
Middle East,4,5,8,33619,39,4,3,559,9,7,852,25,4502,51.8,29.9520380952381,23.564585029931564,11.6174,19.142333333333333,32.625733333333336,0
Asia-Pacific,5,6,1,13248,55,4,3,8970,1,45,129,27,6528,18.0,22.110704761904763,23.092094923778095,29.547304761904762,15.708666666666671,27.739733333333334,0
Africa,4,7,14,28333,55,1,3,1088,4,33,924,16,1124,13.1,22.74161904761905,17.21865043647222,29.61939047619048,18.202,27.468200000000003,0
Central and South-Eastern Europe and CIS,1,7,8,13586,63,6,4,333,2,44,252,35,8564,46.9,32.291676190476196,17.103824668181105,19.20375238095238,9.059666666666667,33.1336,0
Latin America and the Caribbean,2,4,22,21924,36,10,5,732,5,21,359,37,2990,46.9,25.454895238095236,8.691069106910692,21.734695238095235,8.477333333333334,25.54286666666667,0
Developed Economies and EU,1,10,24,40302,10,5,1,406,1,60,76,3,2980,51.8,32.2636,15.877330590201877,28.389495238095236,12.611333333333336,31.74413333333333,0
Middle East,5,7,1,4591,42,9,4,5462,6,24,655,32,7150,12.0,35.33801904761905,17.73917391739174,16.829095238095242,13.943333333333335,29.93246666666667,0
Developed Economies and EU,2,9,11,45091,36,4,5,214,8,3,777,9,1707,51.8,34.49634285714286,24.423199462803424,17.72981904761905,15.627000000000002,27.717000000000002,0
Asia-Pacific,3,2,7,15147,32,6,5,609,2,8,415,27,9670,8.5,16.89921904761905,20.751375137513755,30.697609523809525,12.046333333333333,30.58153333333334,1
Asia-Pacific,1,10,3,8937,17,2,4,1761,5,21,319,17,9445,8.5,35.20252380952381,19.6000600060006,36.51040952380953,9.779333333333334,35.787933333333335,1
Africa,5,8,10,15103,70,2,2,3017,9,29,788,16,9925,46.9,32.371819047619056,12.538839598245541,27.505714285714284,18.596333333333337,32.36213333333334,0
Central and South-Eastern Europe and CIS,1,6,17,8109,60,1,1,7926,10,57,856,29,7195,51.8,27.31859047619048,24.834797765490833,24.419561904761906,16.119000000000003,27.204133333333335,0
Developed Economies and EU,1,7,1,12740,39,1,2,1983,4,5,1172,4,8381,13.1,27.734200000000005,20.16901690169017,21.424295238095237,10.416000000000002,30.814533333333333,0
Latin America and the Caribbean,2,2,18,22646,63,7,5,494,2,36,1259,35,3588,46.9,20.781438095238098,26.34844913062735,28.38069523809524,18.68766666666667,37.803066666666666,1
Developed Economies and EU,1,5,8,34384,16,8,4,444,8,46,1491,38,8746,18.0,28.82460952380952,18.416127327018415,26.363485714285716,16.90266666666667,33.867200000000004,0
Middle East,1,2,12,18760,21,8,4,454,3,19,681,21,8965,46.9,25.515619047619047,24.840298315545837,29.889209523809523,7.585333333333335,24.217733333333335,0
Middle East,2,9,1,877,42,3,3,9249,4,22,1291,16,3950,13.1,23.163219047619048,23.487463032017487,24.76367619047619,8.994666666666667,27.399733333333337,0
Middle East,3,1,20,18745,28,2,3,815,9,27,1017,2,8069,8.5,26.051466666666663,27.517208863743512,31.52038095238095,7.374666666666667,32.30946666666667,1
Asia-Pacific,1,5,5,49477,22,6,4,117,8,52,238,29,212,13.1,26.089704761904763,28.17118854742617,34.09444761904762,21.62366666666667,24.601799999999997,0
Latin America and the Caribbean,5,10,21,11842,22,8,4,8832,4,6,377,22,866,18.0,14.938495238095237,21.00747217578901,25.637542857142858,22.179333333333336,30.249600000000004,0
Central and South-Eastern Europe and CIS,2,6,9,20147,24,8,1,141,7,9,1205,28,5250,8.5,27.207276190476186,13.691840612632694,28.58005714285714,11.397,33.77353333333333,1
Latin America and the Caribbean,5,5,9,22615,48,2,4,6472,4,16,1099,1,3239,8.5,33.140342857142855,19.614375723286614,25.67279047619048,13.115666666666668,17.05346666666667,0
Asia-Pacific,3,6,17,14980,19,5,3,755,2,20,1119,34,2456,46.9,23.360628571428574,23.364522166502365,24.064799999999998,23.779,24.148933333333336,0
Middle East,2,1,16,7607,68,9,1,167,5,21,1164,4,7365,51.8,35.82238095238095,20.132641835612134,30.478733333333334,6.456666666666666,35.89626666666667,0
Middle East,1,9,15,35060,42,5,3,5454,3,4,977,34,7157,13.1,23.43501904761905,19.902461674738905,21.114638095238096,9.07,43.888533333333335,0
Latin America and the Caribbean,3,1,21,41984,53,9,5,994,5,50,622,18,4619,46.9,23.56097142857143,19.36865115082937,26.626657142857148,16.719333333333335,30.27080000000001,1
Latin America and the Caribbean,1,8,21,24012,50,9,4,908,1,7,303,19,7077,18.0,19.32301904761905,23.733144743045738,22.329485714285713,16.53,25.78206666666667,0
Asia-Pacific,3,8,3,26289,68,10,3,680,9,18,367,9,1883,18.0,20.137057142857145,31.599817124569608,31.39766666666667,22.303333333333335,30.947333333333336,0
Latin America and the Caribbean,3,9,16,30373,58,2,1,6606,10,22,523,29,8680,51.8,29.78892380952381,14.514365722286513,29.312809523809523,18.025000000000002,36.401,0
Latin America and the Caribbean,4,1,21,44036,16,2,4,6630,4,24,688,26,7120,51.8,31.29682857142857,11.687440172588689,32.856857142857145,9.878,32.8308,0
Developed Economies and EU,1,8,23,30218,23,5,3,881,3,54,801,24,7037,13.1,28.54526666666667,17.987098709870985,33.30882857142857,15.821000000000002,24.548333333333332,1
Central and South-Eastern Europe and CIS,3,10,20,17165,33,4,4,705,9,33,145,26,907,13.1,25.03324761904762,14.688683154029688,27.342580952380953,19.494666666666667,39.052933333333335,0
Asia-Pacific,3,2,7,49704,56,2,3,9600,1,33,1156,36,9440,46.9,28.220847619047625,12.166173760233166,29.114838095238092,11.179666666666668,31.5656,0
Central and South-Eastern Europe and CIS,3,6,18,33779,36,6,3,919,5,31,766,17,5886,46.9,37.62493333333334,17.735073507350734,26.94354285714286,18.462333333333333,18.0244,1
Africa,1,2,2,33836,25,2,2,428,8,58,471,25,343,13.1,23.409438095238098,16.55689854699756,17.393304761904762,9.877666666666668,27.979266666666668,0
Developed Economies and EU,2,9,8,28722,14,4,5,1219,5,42,98,30,3455,18.0,26.688047619047627,27.791079107910793,29.210314285714283,11.274000000000001,9.753,0
Latin America and the Caribbean,3,2,23,26688,38,8,2,454,9,16,222,23,8150,12.0,23.40371428571429,16.442358521566444,25.64039047619048,15.827999999999998,22.7168,0
Middle East,4,3,4,20527,49,4,1,608,3,28,869,39,967,13.1,13.714599999999999,18.494563742088495,41.985714285714295,4.871666666666666,31.05206666666667,0
Africa,3,5,16,42173,28,9,2,4638,3,46,850,40,3060,8.5,21.533914285714285,17.732444673038735,21.857523809523812,14.436000000000002,25.893400000000007,0
Africa,3,6,16,6490,44,8,1,8419,4,60,895,37,3741,18.0,21.35597142857143,22.31487434457732,19.106,15.779000000000002,23.049666666666667,1
Developed Economies and EU,2,4,6,8438,31,7,4,704,10,43,1329,28,2488,8.5,27.43346666666667,18.186490077579187,28.311276190476192,10.403666666666666,27.516666666666673,0
Middle East,1,4,11,22614,13,4,1,333,2,55,788,13,6116,12.0,30.74698095238095,17.51662309088052,35.60858095238096,22.04666666666667,22.686066666666672,0
Latin America and the Caribbean,4,5,23,10361,57,8,4,196,1,56,773,22,7226,18.0,21.88401904761905,14.655837012272658,28.064428571428575,16.973666666666666,25.236600000000003,0
Central and South-Eastern Europe and CIS,1,1,5,37957,42,8,1,2891,8,37,898,21,3209,8.5,20.216371428571435,25.1966482362522,33.5812,24.314999999999998,14.084933333333336,1
Developed Economies and EU,2,5,22,11276,33,5,5,558,10,56,1474,37,5925,12.0,29.605952380952377,22.354378294972356,15.483000000000002,23.87066666666667,25.39906666666667,0
Central and South-Eastern Europe and CIS,5,3,17,13647,63,7,5,159,3,13,420,4,1926,8.5,20.035800000000002,9.020630634492022,22.875990476190477,26.036000000000005,26.651200000000003,0
Africa,3,9,20,38064,21,6,4,7448,3,12,1028,11,9121,18.0,16.44674285714286,28.482519680539482,31.50324761904762,20.02066666666667,34.79853333333334,0
Developed Economies and EU,2,1,15,34343,15,9,2,3308,7,52,1341,27,3381,12.0,27.576790476190478,23.9017044561599,18.980361904761907,7.494666666666667,29.845866666666666,0
Asia-Pacific,4,7,6,39641,22,1,1,871,6,57,1270,4,5239,13.1,20.198009523809525,13.823682368236822,21.167933333333337,14.263333333333335,31.3146,0
Asia-Pacific,3,5,12,34508,13,10,4,105,3,41,49,20,3978,12.0,24.76810476190476,12.352649550669353,14.848123809523809,14.535666666666666,32.71153333333334,0
Latin America and the Caribbean,4,4,1,17252,55,6,2,874,10,2,511,19,4518,51.8,34.24042857142857,16.18068949752118,17.020514285714285,20.184333333333335,32.1304,0
Central and South-Eastern Europe and CIS,1,3,11,2755,29,9,3,5369,4,27,686,25,7468,46.9,25.13887619047619,15.460731787464463,20.542190476190477,13.355,24.29526666666667,0
Latin America and the Caribbean,5,5,22,7787,54,3,5,7712,7,27,477,34,8885,46.9,23.43604761904762,17.10901090109011,26.72705714285715,8.746,19.36186666666667,0
Latin America and the Caribbean,5,5,15,37457,29,6,1,816,1,1,1304,11,3096,12.0,28.1132,19.993942251367997,23.87714285714286,16.53366666666667,17.112066666666667,0
Developed Economies and EU,5,5,14,39610,16,9,4,4880,4,28,1212,1,5567,46.9,30.57479047619048,20.394025116797394,22.32931428571429,9.937666666666667,26.474199999999996,0
Central and South-Eastern Europe and CIS,2,4,1,7530,26,2,1,3743,5,20,404,21,950,8.5,34.24357142857143,26.87751632306088,16.964228571428574,11.834,30.062866666666665,1
Africa,1,10,2,4543,49,2,5,2669,4,13,955,15,5474,46.9,16.77195238095238,28.569985569985572,28.28922857142857,5.905333333333334,27.412800000000004,1
Africa,4,6,16,21346,40,5,5,7846,9,4,84,36,1399,12.0,25.463266666666666,13.407512179789407,29.649038095238094,9.810000000000002,29.017933333333335,1
Africa,3,3,1,35581,44,5,5,4882,5,48,212,39,8489,13.1,36.46472380952381,24.56387067278156,25.868219047619046,16.427666666666667,28.266800000000003,0
Asia-Pacific,2,6,3,36964,44,10,5,8418,9,6,1346,20,4803,18.0,26.50470476190476,20.451259411655453,17.647266666666667,18.704666666666668,19.451,0
Middle East,3,8,4,1834,55,8,3,842,2,55,1296,17,3338,46.9,29.25315238095238,27.612904147557614,17.74769523809524,13.870000000000001,19.371733333333335,0
Developed Economies and EU,2,7,1,7046,35,1,2,3318,7,42,1201,23,3660,13.1,30.23041904761905,18.52705270527053,28.743771428571428,22.643,18.125333333333334,1
Central and South-Eastern Europe and CIS,1,7,23,45775,35,7,5,636,7,21,51,30,5622,46.9,27.757809523809524,20.146586087180147,25.651323809523813,19.600333333333335,29.886866666666673,0
Asia-Pacific,2,9,7,45003,20,7,5,5495,9,30,1286,25,7801,8.5,38.525600000000004,18.51605160516052,20.728904761904765,21.325,32.933733333333336,0
Africa,5,3,10,34299,41,6,4,557,7,43,553,26,8671,12.0,19.448209523809524,15.444515880159445,27.088857142857147,21.25166666666667,19.946733333333334,0
Asia-Pacific,5,9,16,21625,21,3,5,940,5,54,77,23,8620,46.9,25.06809523809524,11.306344920206307,37.547742857142865,8.794666666666668,32.806333333333335,0
Asia-Pacific,2,7,14,42964,21,9,4,978,7,6,1410,19,614,12.0,15.189038095238095,20.704470447044706,23.40884761904762,16.942666666666668,24.234733333333335,0
Africa,1,1,20,14832,59,10,5,460,5,30,152,2,8440,18.0,30.123200000000004,17.46073178746446,18.043533333333336,7.359333333333333,15.415466666666667,0
Central and South-Eastern Europe and CIS,3,3,2,19667,56,10,3,2312,5,11,82,20,5225,18.0,30.60310476190477,22.214021402140215,19.216561904761907,10.762333333333334,27.504600000000007,0
Middle East,2,6,13,35085,13,4,1,2225,9,43,696,25,4516,12.0,39.95242857142858,18.762761990484762,31.46298095238096,11.518,21.17706666666667,0
Developed Economies and EU,4,2,1,6650,50,6,1,5372,9,28,1463,19,7536,18.0,29.480085714285714,18.510679639392514,19.750066666666665,18.705,32.699666666666666,0
Asia-Pacific,5,10,22,13213,62,1,2,931,6,36,91,24,6350,12.0,30.838685714285717,17.226208335119228,14.79110476190476,10.122,30.739666666666672,1
Asia-Pacific,5,6,14,6704,11,1,2,232,6,39,1380,11,408,18.0,23.485152380952382,18.686625805437686,32.16861904761905,15.85966666666667,30.670733333333335,0
Latin America and the Caribbean,5,1,21,27081,44,7,5,134,3,58,1151,23,1277,8.5,33.09015238095239,24.432943294329434,29.571314285714283,10.009,27.021266666666673,0
Latin America and the Caribbean,1,6,15,5788,61,1,4,9902,9,28,875,31,9962,13.1,34.948847619047626,20.310502478819313,25.586457142857142,13.37866666666667,19.609133333333332,0
Developed Economies and EU,1,9,24,34090,24,10,2,646,9,19,589,1,1318,12.0,33.395180952380954,17.34103410341034,10.359866666666667,17.195,32.578466666666664,0
Africa,1,2,5,15738,67,2,4,2376,1,25,1337,35,2174,8.5,27.41595238095238,17.595373823096597,27.763533333333328,11.641,34.30746666666667,0
Asia-Pacific,2,10,11,24575,63,4,5,3703,4,59,1369,24,210,18.0,27.01652380952381,20.711428285685713,32.676247619047615,15.325666666666665,28.335333333333327,1
Central and South-Eastern Europe and CIS,1,2,24,40714,54,10,1,769,8,49,271,11,3765,8.5,21.912790476190477,21.069478376409066,18.539638095238097,11.776,30.615800000000004,0
Central and South-Eastern Europe and CIS,2,8,12,18747,13,7,4,275,9,48,982,18,1919,46.9,26.55054285714286,30.089766119469097,26.686504761904768,16.604000000000003,29.126200000000008,0
Developed Economies and EU,2,1,6,9770,30,3,1,9154,2,3,1007,36,9166,18.0,34.686104761904765,25.686068606860683,29.109961904761906,15.92066666666667,12.274600000000001,1
Middle East,3,9,16,16961,36,2,5,756,9,3,182,4,1068,46.9,31.47929523809524,25.755146943265757,23.913104761904762,18.291333333333338,24.7424,0
Asia-Pacific,2,5,23,39497,57,6,4,542,8,32,66,1,288,8.5,32.3928380952381,20.99184204134699,30.694161904761906,15.857,25.96726666666667,0
Middle East,1,7,8,19000,53,4,2,7425,2,56,1047,15,3714,46.9,28.240685714285718,18.44888774591745,17.38954285714286,8.540666666666667,31.485400000000002,0
Africa,2,7,4,17128,59,7,3,1433,4,36,753,33,1958,12.0,31.94150476190476,26.620704927635625,25.69276190476191,15.44766666666667,21.062400000000004,1
Latin America and the Caribbean,2,2,24,14250,61,4,5,475,9,44,1029,27,8139,51.8,11.90524761904762,25.992470675638994,12.871104761904764,6.537,28.3774,0
Developed Economies and EU,3,4,6,25962,66,5,2,327,7,8,846,26,2724,8.5,27.74289523809524,26.0981383852671,30.027838095238096,9.505999999999998,36.76266666666667,1
Developed Economies and EU,5,7,7,40540,27,10,5,2366,6,56,1077,17,8643,12.0,34.09078095238096,16.71307130713071,33.02364761904762,10.843333333333334,24.515866666666668,0
Africa,4,8,23,25960,67,10,4,418,7,56,102,31,388,8.5,20.55324761904762,19.116325918306114,29.09911428571429,19.69066666666667,32.92386666666667,0
Middle East,1,4,1,10292,14,9,3,8333,4,15,1497,39,3778,46.9,21.23912380952381,18.485205663423486,29.633057142857144,7.033333333333334,30.727933333333336,0
Central and South-Eastern Europe and CIS,1,2,24,39170,51,9,1,937,10,12,1391,4,6386,51.8,37.29757142857142,11.230651636592231,14.04192380952381,22.241,32.56026666666667,0
Developed Economies and EU,3,5,15,15475,46,10,3,150,1,47,71,3,9176,8.5,27.150066666666667,12.04916205906305,26.058142857142858,13.129666666666667,27.456200000000003,1
Asia-Pacific,3,8,16,18730,61,8,2,643,6,49,1207,14,2081,13.1,27.916066666666666,14.57994370865658,35.56235238095238,10.879333333333333,20.727866666666667,0
Asia-Pacific,4,1,21,36133,14,4,1,7714,5,54,752,4,3621,46.9,34.851800000000004,21.374823196605377,26.75746666666667,23.458333333333332,25.4172,1
Latin America and the Caribbean,4,10,15,16040,57,9,5,567,2,28,1396,18,5738,13.1,34.7656,16.475518980469477,26.916980952380953,6.9463333333333335,18.668533333333333,0
Latin America and the Caribbean,1,3,24,14399,61,5,2,441,9,37,1368,18,9553,12.0,32.92922857142857,21.95445258811596,29.97752380952381,17.649333333333335,31.339666666666666,0
Asia-Pacific,4,7,8,23556,29,7,1,560,5,42,635,2,7076,13.1,28.299923809523815,12.874087408740872,26.402352380952383,13.466000000000001,27.46566666666667,0
Asia-Pacific,3,1,21,28076,21,2,5,934,10,60,643,10,9656,13.1,29.133923809523814,23.143328618576145,20.81188571428571,13.777666666666669,19.910000000000004,1
Asia-Pacific,5,6,17,41599,51,10,1,698,7,7,723,12,3346,12.0,29.789971428571427,15.405040504050405,23.85801904761905,17.293666666666667,23.194733333333335,0
Central and South-Eastern Europe and CIS,4,7,23,6643,21,3,5,601,2,33,796,5,7436,18.0,23.891047619047622,27.077322017916078,39.903733333333335,20.820666666666664,25.703466666666667,0
Africa,2,6,10,3508,39,6,5,214,6,58,608,11,1562,12.0,32.20967619047619,25.843241467003846,22.482180952380954,8.547333333333334,28.717399999999998,0
Middle East,3,10,15,3853,19,6,5,764,10,16,605,33,6197,8.5,34.52979047619048,17.995099509950997,21.430533333333337,16.46766666666667,18.18826666666667,0
Latin America and the Caribbean,4,3,17,12127,53,5,4,5630,3,49,537,37,5263,13.1,25.19466666666667,24.683325475404683,34.13261904761905,11.732666666666667,26.67406666666667,1
Africa,3,1,18,27939,14,8,5,8287,7,1,264,1,8672,8.5,27.83209523809524,19.20864943637221,16.804952380952383,12.062000000000001,43.010466666666666,1
Developed Economies and EU,3,1,9,5866,61,8,3,285,9,3,552,33,6396,12.0,31.245285714285714,23.866458074378873,27.9859619047619,20.32733333333334,29.40613333333334,0
Latin America and the Caribbean,5,4,6,495,18,1,4,645,2,36,416,40,8110,46.9,28.661600000000004,13.033474776049033,20.593504761904764,14.768666666666668,26.03166666666667,0
Africa,2,9,22,28058,42,4,5,1000,6,14,1311,31,7897,46.9,29.76473333333334,19.433514780049432,32.48954285714286,18.424000000000003,32.67526666666667,1
Latin America and the Caribbean,5,6,22,19971,28,10,4,959,1,60,373,6,2999,13.1,21.337333333333333,19.12115497264012,16.081971428571432,10.222000000000001,22.9654,1
Developed Economies and EU,4,10,24,30139,61,8,3,9633,9,53,434,33,3278,13.1,25.48637142857143,19.11746888974612,21.060066666666664,13.773666666666667,17.626866666666665,0
Middle East,5,1,11,17480,35,5,5,262,6,46,1331,35,5588,46.9,29.495028571428577,16.37066563799237,27.13504761904762,23.790333333333336,24.3844,0
Central and South-Eastern Europe and CIS,3,4,24,15615,69,1,2,7068,2,29,119,32,4515,13.1,25.66661904761905,22.704827625619707,26.106361904761904,7.747999999999999,22.91426666666667,0
Asia-Pacific,3,1,6,2038,53,5,2,182,7,14,1117,7,1963,51.8,32.41303809523809,16.202205934879203,28.441009523809523,10.043333333333333,21.879133333333336,0
Asia-Pacific,5,4,21,29424,29,3,2,627,6,29,837,32,989,12.0,21.280133333333335,31.33009015187233,32.00910476190476,19.200000000000003,27.050933333333333,0
Asia-Pacific,5,3,17,25092,27,6,4,8427,10,8,910,30,8110,18.0,19.75709523809524,15.307030703070309,29.822114285714285,14.763000000000002,33.57946666666667,1
Middle East,5,6,16,35251,11,10,3,208,10,33,33,12,9685,46.9,28.564409523809527,11.857014272855858,21.18095238095238,18.107333333333333,30.525533333333332,0
Latin America and the Caribbean,2,6,18,24758,65,1,3,281,6,52,1025,27,9060,46.9,34.677257142857144,24.1971482862572,32.55634285714286,19.518666666666668,32.516133333333336,0
Asia-Pacific,5,6,13,40658,23,6,1,150,6,4,1447,8,9019,8.5,24.87572380952381,14.12901290129013,22.750104761904765,10.190666666666669,29.010933333333327,0
Developed Economies and EU,3,1,2,27422,14,10,2,9104,3,59,1373,9,6099,46.9,27.222600000000003,20.77173431628877,23.714857142857145,19.177,27.453666666666663,1
Developed Economies and EU,3,7,4,4825,65,8,3,7470,9,53,8,36,3091,13.1,36.13724761904763,14.052076636235054,23.219704761904765,21.902,21.7032,0
Asia-Pacific,1,10,21,14595,42,9,1,243,9,32,30,12,9814,13.1,20.089057142857143,24.198019801980198,21.69484761904762,17.268,36.37193333333333,1
Africa,2,9,2,15273,10,4,2,158,4,20,563,32,2409,18.0,30.785685714285716,23.825082508250826,28.306476190476186,15.988000000000003,26.997333333333334,1
Latin America and the Caribbean,3,7,24,47080,44,1,2,8004,10,23,618,24,8351,18.0,20.798809523809524,24.25894017973226,30.04985714285715,26.161333333333335,17.179600000000004,0
Central and South-Eastern Europe and CIS,4,6,20,14011,26,3,5,2157,10,45,861,4,2583,18.0,28.419076190476193,20.950780792364952,29.400904761904766,11.986666666666666,26.4882,0
Africa,1,5,2,8439,12,2,3,178,7,19,1107,35,5751,13.1,28.720304761904764,31.047904790479052,31.685314285714284,20.136666666666667,34.90220000000001,0
Central and South-Eastern Europe and CIS,1,1,24,9440,56,10,2,427,5,2,1152,6,8734,18.0,26.038190476190483,26.4007972225794,22.30748571428571,17.30233333333333,21.906333333333336,0
Developed Economies and EU,4,9,13,25641,65,8,1,137,1,49,1491,30,4312,51.8,27.503876190476195,27.862900575771864,21.28206666666667,11.450000000000001,23.818,0
Latin America and the Caribbean,3,5,18,357,50,10,2,609,6,14,174,18,2301,13.1,33.445619047619054,23.340791221979345,21.11752380952381,14.250000000000002,21.414466666666666,0
Developed Economies and EU,1,10,17,45625,19,10,1,264,4,24,1356,38,4339,13.1,36.514323809523816,20.717443172888718,16.978209523809525,24.343333333333337,30.958666666666666,0
Asia-Pacific,1,6,6,23127,55,6,3,726,4,8,1109,16,5978,51.8,33.94526666666667,26.691411998342694,20.403057142857143,22.607,23.673533333333335,0
Middle East,2,7,7,25261,69,5,2,224,5,47,473,33,6240,51.8,32.13984761904762,12.313874244567316,13.721752380952381,16.773000000000003,24.954600000000003,1
Central and South-Eastern Europe and CIS,5,8,9,34290,12,3,4,666,10,24,463,36,964,46.9,34.0519619047619,14.732916148757733,34.92281904761904,13.967000000000002,28.478266666666674,0
Central and South-Eastern Europe and CIS,2,7,4,23732,19,4,3,701,7,17,1392,30,5891,13.1,19.98953333333333,17.92429242924293,20.841104761904763,17.38733333333333,21.971533333333337,0
Central and South-Eastern Europe and CIS,1,2,13,19756,54,1,2,1692,2,38,227,34,9689,12.0,33.033609523809524,24.784192704984786,24.367028571428573,18.990666666666666,37.04813333333333,0
Central and South-Eastern Europe and CIS,5,8,9,10868,20,1,5,990,6,60,1048,12,8692,13.1,22.322495238095243,11.239381080965241,22.807200000000005,15.871000000000002,11.382266666666668,0
Central and South-Eastern Europe and CIS,2,7,19,24977,11,4,2,122,2,25,182,24,2400,13.1,26.563657142857146,13.535153515351537,23.596866666666667,15.433,24.747666666666667,0
Developed Economies and EU,3,3,12,47239,34,2,1,856,8,57,985,9,8643,8.5,27.990780952380955,23.923249467803924,21.34906666666667,7.823666666666668,15.742066666666666,1
Africa,3,10,2,4377,32,8,3,938,6,27,336,15,1890,8.5,29.72803809523809,23.940908376551945,32.114114285714294,18.35366666666667,24.52273333333334,0
Asia-Pacific,4,5,5,1423,23,9,2,658,10,21,1314,22,825,13.1,28.242704761904758,22.054319717686052,34.70526666666667,17.67966666666667,23.547333333333334,0
Middle East,5,4,19,38201,51,4,5,854,2,21,172,27,6692,51.8,27.918961904761908,22.819210492477822,18.712561904761905,16.91166666666667,29.7084,0
Middle East,5,6,17,31459,28,6,5,704,8,29,930,2,8009,13.1,35.6588,13.012786992985012,12.369476190476192,20.489333333333335,37.25553333333333,0
Developed Economies and EU,2,7,6,18029,47,4,5,4577,5,7,375,33,7224,51.8,35.27708571428572,22.213649936422215,19.018476190476193,11.566,18.533666666666665,0
Africa,4,5,8,12476,35,1,4,1150,4,5,548,40,9663,18.0,36.63876190476191,32.54012544111555,23.234333333333336,20.233333333333338,23.155266666666666,0
Middle East,3,5,23,29750,14,6,3,9946,8,29,27,18,9494,13.1,31.244371428571434,17.695598131241695,31.341390476190472,22.160333333333334,22.796133333333334,0
Developed Economies and EU,1,10,12,9382,47,5,2,996,8,35,1221,17,1980,13.1,25.846047619047624,26.316745960310318,18.485285714285716,9.705666666666668,33.01253333333334,0
Central and South-Eastern Europe and CIS,5,1,14,20836,23,7,5,7411,8,23,426,35,9593,18.0,15.905009523809523,14.340662637692342,23.524152380952383,21.050333333333338,27.311466666666668,0
Developed Economies and EU,2,5,12,29328,48,8,5,455,8,45,1064,24,8287,8.5,19.53637142857143,25.257925792579254,43.97849523809524,18.227,20.577533333333335,0
Central and South-Eastern Europe and CIS,1,2,11,11360,51,10,4,778,4,40,1182,17,6141,12.0,30.689828571428574,21.052476676239053,29.612685714285718,11.832999999999998,34.16906666666667,1
Middle East,5,6,11,10674,29,7,3,877,9,30,227,20,9199,46.9,25.057438095238098,28.16067321017816,30.985904761904763,14.329,27.347400000000004,0
Asia-Pacific,4,2,6,38343,55,8,3,811,5,35,37,27,8225,8.5,29.7336,19.214435729287217,18.646085714285718,12.672,21.018933333333333,0
Developed Economies and EU,1,8,12,6338,57,2,1,782,9,52,1297,35,6629,18.0,24.07305714285714,12.298386981555298,20.423676190476193,14.242333333333331,29.932466666666663,0
