Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Asia-Pacific,4,9,10,15507,25,9,1,270,1,59,992,21,9382,46.9,22.281990476190476,15.616904547597619,37.316819047619056,21.725666666666665,27.22886666666667,0
Central and South-Eastern Europe and CIS,2,1,24,8109,39,4,3,5465,7,27,1354,7,2243,8.5,33.00195238095238,19.272870144157274,24.20644761904762,11.885,33.455466666666666,0
Africa,4,4,10,33885,13,1,3,198,5,16,1272,13,7233,8.5,38.79481904761905,15.430043004300432,31.160895238095243,9.302000000000001,34.473200000000006,0
Latin America and the Caribbean,5,2,16,35754,58,10,4,6742,6,42,1115,27,8574,18.0,26.255990476190476,11.66185189947566,19.05461904761905,20.602999999999998,34.49466666666667,0
Africa,1,2,24,25612,51,4,1,8638,2,30,118,7,4386,18.0,26.254495238095238,10.712599831411714,22.415133333333333,12.466666666666667,23.45266666666667,0
Central and South-Eastern Europe and CIS,3,7,17,17971,44,2,2,5822,7,50,943,11,5236,8.5,28.024419047619055,21.592102067349593,16.93957142857143,16.823333333333334,27.915666666666667,0
Africa,2,9,13,5167,12,4,3,1043,10,41,996,26,529,13.1,32.97365714285714,24.073307330733073,30.203638095238095,13.655666666666665,35.82973333333334,0
Asia-Pacific,4,3,15,25074,50,8,2,789,7,58,527,28,5063,12.0,30.682276190476188,28.032303230323034,29.476019047619044,21.232333333333333,30.52146666666667,0
Africa,3,3,9,47017,58,7,5,1184,8,25,605,37,6397,13.1,34.50437142857143,19.711342562827713,19.245085714285715,11.751000000000001,18.101333333333336,0
Middle East,3,4,7,36033,35,9,3,888,3,26,60,11,3055,8.5,25.874876190476186,31.96795393825097,25.51249523809524,18.593333333333334,18.790666666666667,0
Latin America and the Caribbean,1,2,6,33227,49,4,4,963,6,2,212,2,6687,8.5,18.359752380952383,19.845970311316847,34.6630761904762,18.075000000000003,34.412533333333336,0
Central and South-Eastern Europe and CIS,1,6,17,35292,70,4,2,3237,5,37,251,25,2157,46.9,24.60641904761905,26.27521323560928,35.685457142857146,18.806333333333335,23.30013333333333,1
Central and South-Eastern Europe and CIS,2,6,11,4689,33,6,4,928,1,36,381,32,9323,12.0,33.52988571428572,7.902618833311903,28.861104761904766,14.190333333333335,33.543800000000005,0
Central and South-Eastern Europe and CIS,5,9,10,42154,28,7,2,354,5,56,773,29,9796,51.8,14.484552380952382,16.971511436857973,25.592704761904763,26.528000000000002,24.683466666666668,1
Asia-Pacific,4,2,6,46178,42,8,5,6773,2,23,550,20,4764,46.9,22.70627619047619,24.16048747731916,20.80519047619048,22.769333333333336,31.745800000000006,0
Africa,2,4,11,9869,61,7,1,6405,3,19,746,23,3907,18.0,18.991533333333333,17.35634992070636,40.0064,7.142999999999999,19.952,0
Latin America and the Caribbean,1,8,21,20495,31,1,5,3592,7,45,102,17,3079,8.5,32.93648571428571,26.250653636792254,27.556980952380954,11.151,27.457199999999997,0
Asia-Pacific,2,1,20,45620,44,7,2,6226,4,21,1108,25,6266,8.5,26.064514285714285,22.64262140499764,31.35836190476191,10.994333333333334,24.952666666666666,0
Latin America and the Caribbean,5,6,6,33273,34,5,2,330,7,4,1232,1,9231,18.0,23.839190476190474,12.900618633291902,21.92386666666667,11.582333333333334,36.39066666666667,1
Latin America and the Caribbean,3,2,17,38214,68,7,2,6391,6,45,431,21,7716,18.0,28.21428571428572,11.912305516265913,31.21612380952381,18.96966666666667,28.520933333333335,0
Developed Economies and EU,2,4,11,42904,69,7,2,8425,3,29,547,31,3535,51.8,30.01531428571429,21.545740288314548,32.19121904761905,17.67533333333333,20.53906666666667,0
Middle East,4,3,1,43303,51,5,2,5839,10,11,1134,33,8938,13.1,40.020914285714284,19.182803994685184,19.261085714285713,9.994,16.362333333333336,0
Central and South-Eastern Europe and CIS,3,7,24,6455,46,6,4,592,10,24,842,11,5626,12.0,34.5784,23.22649407797923,28.558847619047622,13.302,31.1098,0
Central and South-Eastern Europe and CIS,5,4,20,38652,29,4,4,3044,7,39,1393,15,4922,18.0,20.505390476190478,13.837755204091836,28.870361904761904,6.226333333333333,26.189600000000002,0
Central and South-Eastern Europe and CIS,5,4,20,31211,47,6,2,191,7,37,1268,7,912,46.9,31.23441904761905,27.592087780206594,30.584133333333334,12.781666666666666,31.1662,1
Africa,5,10,8,9695,23,5,5,523,6,32,823,37,8674,8.5,24.329476190476196,10.027317017416026,32.28331428571429,15.589333333333336,25.7286,1
Africa,2,4,18,46677,39,5,2,378,4,56,814,30,6288,12.0,26.673085714285715,27.487205863443485,20.76189523809524,14.957000000000004,28.78366666666667,0
Latin America and the Caribbean,1,8,14,26437,68,10,1,809,5,21,1229,15,2973,13.1,31.062838095238092,18.831083108310832,29.604571428571425,16.715000000000003,26.903533333333336,0
Africa,4,1,6,35570,61,2,1,1502,4,31,875,40,6148,8.5,26.413961904761905,24.281656737102285,32.27693333333334,10.182666666666668,30.8062,0
Asia-Pacific,3,8,24,4193,14,8,5,5972,9,36,75,5,7683,8.5,28.37269523809524,22.763947823353764,25.286504761904766,7.416333333333334,18.835000000000004,0
Africa,1,2,18,31363,43,2,2,824,3,34,344,21,261,13.1,33.497038095238096,17.566770962810565,17.946371428571428,18.963333333333335,26.3848,0
Developed Economies and EU,3,3,22,5398,26,7,4,642,9,22,284,7,602,18.0,32.27472380952381,16.54221136399354,19.442438095238096,12.927333333333332,29.03906666666667,0
Asia-Pacific,3,1,18,4811,41,1,3,175,5,11,119,5,6513,8.5,29.755295238095243,19.87748774877488,21.923180952380957,12.914333333333333,13.882333333333335,0
Latin America and the Caribbean,1,8,2,17412,16,6,4,549,10,20,300,24,9080,8.5,24.353990476190475,15.148486277199149,23.029257142857144,17.224333333333337,24.861666666666668,0
Middle East,5,4,16,28147,58,1,4,694,4,42,920,37,7341,12.0,26.010104761904763,20.628534281999634,34.89120952380952,20.12066666666667,31.03046666666667,0
Latin America and the Caribbean,5,1,14,37260,62,10,2,7638,6,24,144,13,4113,8.5,25.009361904761906,17.122012201220123,36.04717142857143,22.719,26.459066666666665,1
Latin America and the Caribbean,2,4,8,18925,20,8,4,7057,5,41,431,16,5041,13.1,27.407876190476195,19.022988013087026,28.083857142857145,9.661666666666667,32.00353333333334,1
Latin America and the Caribbean,2,3,7,19266,58,7,4,488,5,52,1131,38,7981,12.0,24.410895238095243,28.37619476233338,18.799571428571426,9.119,13.296466666666667,0
Africa,3,5,20,11821,60,7,4,101,8,11,1002,9,9389,12.0,31.04842857142857,7.233180460903234,20.766219047619046,8.588000000000001,35.906733333333335,0
Latin America and the Caribbean,5,5,12,20954,28,7,2,9432,1,23,170,27,3420,46.9,28.344,28.386152901004387,24.411704761904765,10.542666666666667,25.474200000000003,1
Middle East,5,2,20,25165,49,7,2,511,2,44,191,16,9911,12.0,26.462047619047617,18.310059577386312,26.587,10.070666666666668,27.679666666666662,1
Latin America and the Caribbean,4,4,5,49250,10,3,1,2528,9,2,1005,2,3657,8.5,17.273790476190477,17.511894046547514,24.10981904761904,15.048,21.959200000000003,0
Africa,2,5,18,13255,66,3,4,3185,8,46,849,21,1855,13.1,24.00146666666667,22.367422456531365,22.171590476190474,19.022000000000002,17.457066666666666,0
Asia-Pacific,3,5,17,47587,39,3,4,9670,9,54,1066,20,7784,12.0,27.42978095238095,23.56087037275156,29.688800000000004,15.496666666666666,20.486666666666668,0
Developed Economies and EU,4,7,24,32254,68,2,4,8592,10,36,13,39,9698,12.0,28.71335238095238,28.09232351806609,28.076304761904762,7.870333333333335,21.83093333333333,0
Middle East,5,3,23,17119,34,7,4,573,4,53,434,2,6362,8.5,24.07042857142857,17.23949537810924,25.844495238095238,10.779666666666667,30.47966666666667,0
Developed Economies and EU,5,10,3,32097,25,7,3,517,5,48,815,26,5080,51.8,30.88902857142857,24.749174917491754,19.710571428571434,12.215000000000002,33.56613333333334,0
Middle East,1,2,2,6208,70,7,3,458,2,34,407,17,7933,18.0,31.32517142857143,18.90546197476891,12.880028571428575,13.549333333333333,29.836133333333336,0
Developed Economies and EU,1,5,8,40058,47,8,1,9137,10,44,1020,6,9036,51.8,32.04425714285715,21.17164573600217,28.45341904761905,21.544333333333334,15.228600000000004,0
Central and South-Eastern Europe and CIS,3,8,21,32474,46,10,4,3679,4,54,817,30,3220,46.9,33.48975238095238,25.13098452702413,23.0846,13.971666666666668,16.8932,0
Developed Economies and EU,3,4,10,9264,67,9,4,1519,3,45,193,30,9439,46.9,35.338419047619055,30.206363493492212,39.761276190476195,13.928333333333335,18.64006666666667,0
Africa,3,5,17,11301,16,1,5,8779,6,7,1214,4,4218,12.0,36.41694285714286,28.08759447373309,35.77026666666667,15.839666666666666,19.325799999999997,1
Africa,1,10,1,21547,48,9,4,6487,3,28,623,10,7666,8.5,25.696266666666666,16.88045947451888,25.423847619047624,22.063333333333336,11.275266666666667,0
Developed Economies and EU,5,8,16,30019,20,1,2,865,2,39,1089,35,6512,46.9,16.387504761904765,27.930907376451934,26.080190476190474,13.943333333333333,24.529,1
Latin America and the Caribbean,5,5,21,7717,25,2,2,838,8,15,22,12,9858,13.1,23.786180952380953,23.840012572685843,24.949838095238093,18.395333333333337,24.33926666666667,0
Central and South-Eastern Europe and CIS,3,5,10,15764,43,4,1,181,6,48,652,38,1595,51.8,28.085323809523814,27.235180660923238,26.14715238095238,14.768333333333336,28.719666666666672,0
Latin America and the Caribbean,4,10,19,22311,18,2,2,649,9,58,317,9,5132,13.1,32.304009523809526,25.18420413469919,31.140238095238093,9.610000000000001,27.476333333333336,0
Africa,1,10,19,15245,35,4,2,805,5,9,1024,11,6981,18.0,35.058371428571434,26.84935636420785,21.740638095238097,15.754333333333333,31.3962,0
Central and South-Eastern Europe and CIS,5,4,17,31331,10,8,2,674,7,10,300,18,3152,18.0,18.105380952380955,25.71029960138871,28.271838095238095,5.240333333333334,38.134600000000006,0
Asia-Pacific,2,8,4,26708,48,4,1,9918,1,22,1325,16,1739,46.9,23.325495238095236,15.895703856099896,26.145285714285716,5.836666666666667,26.960800000000003,0
Latin America and the Caribbean,4,7,22,18769,66,3,3,5363,8,29,973,28,779,46.9,29.003019047619045,25.75661851899475,24.571933333333337,19.089,25.212600000000002,0
Asia-Pacific,3,4,9,20591,27,9,4,4165,8,34,59,34,4401,12.0,24.655238095238097,12.09073764519309,29.92715238095239,8.207333333333333,24.161800000000003,0
Developed Economies and EU,2,5,6,45354,23,6,4,2988,6,15,115,30,4129,13.1,30.833057142857147,20.965467975368966,29.69544761904762,19.951333333333334,32.0854,0
Developed Economies and EU,3,6,2,31999,22,1,5,954,9,21,504,35,6922,12.0,21.430266666666668,25.27262726272627,33.46851428571429,6.095666666666666,22.398266666666665,1
Central and South-Eastern Europe and CIS,1,9,19,19863,54,8,1,716,6,24,1197,13,4256,12.0,20.434123809523815,17.096795393825097,30.64777142857143,7.031,14.898533333333337,0
Africa,2,3,21,19583,42,1,5,7140,2,43,996,19,1043,46.9,17.35562857142857,16.96809680968097,30.476676190476194,13.664000000000001,14.763466666666666,0
Developed Economies and EU,4,7,20,23281,33,8,4,7462,1,1,1241,16,12,18.0,29.70439047619048,17.186647236152186,35.3904,12.740000000000002,28.76,0
Middle East,3,9,17,14661,11,6,5,536,3,2,1224,37,3430,8.5,32.2786380952381,28.561070392753564,24.73915238095238,15.506666666666668,34.638999999999996,1
Africa,2,6,7,16146,50,1,2,842,3,37,1141,2,423,46.9,33.81973333333334,38.05621990770506,34.24176190476191,10.285,26.064133333333334,0
Central and South-Eastern Europe and CIS,1,1,22,45933,55,5,3,488,8,49,355,15,6945,46.9,30.203676190476198,22.499521380709496,27.635809523809524,18.618000000000002,21.36433333333333,0
Middle East,1,5,18,14523,59,4,5,896,1,36,51,32,7382,13.1,23.05267619047619,14.939093909390941,15.69694285714286,17.03,27.488666666666667,0
Middle East,5,1,12,41538,19,7,5,2183,1,7,1304,21,258,12.0,29.73352380952381,21.05144800194305,31.685723809523815,10.593,20.892533333333333,1
Middle East,2,6,7,43679,25,10,5,286,7,35,163,6,5273,46.9,31.534790476190476,24.586344348720583,16.70649523809524,10.129,26.912666666666667,0
Africa,2,2,19,44984,32,4,5,6696,9,48,109,24,8502,13.1,19.456276190476192,13.719071907190719,29.35371428571429,18.876,27.224400000000003,0
Africa,4,1,2,33852,43,3,2,4054,8,48,973,39,2910,51.8,21.610123809523813,28.804509022330805,29.166228571428576,9.757666666666667,35.59006666666667,0
Developed Economies and EU,5,4,2,29270,54,1,3,993,3,45,48,25,2668,46.9,22.499323809523812,18.582058205820584,19.998285714285714,18.297666666666668,23.092599999999997,0
Middle East,3,1,6,17678,37,6,1,620,2,24,536,7,5512,46.9,28.4436380952381,22.37835212092638,34.94559047619048,23.106333333333335,28.608066666666666,0
Central and South-Eastern Europe and CIS,5,7,1,4631,51,1,3,5968,3,10,462,15,5780,46.9,35.10694285714286,38.241981340991245,32.32437142857143,3.6840000000000006,21.240866666666665,0
Africa,4,7,4,19073,43,7,4,726,3,21,659,32,7040,46.9,25.163314285714293,20.717357450030715,21.589638095238094,14.988999999999999,22.9226,0
Developed Economies and EU,5,9,23,34837,26,4,5,218,9,2,987,2,8193,46.9,21.698228571428572,22.837240866943837,17.203666666666667,8.645000000000001,20.668666666666667,1
Central and South-Eastern Europe and CIS,3,2,7,41595,31,9,4,1284,8,58,1197,13,4332,8.5,35.60353333333334,33.996956838540996,26.552799999999994,17.211333333333336,24.63726666666667,0
Developed Economies and EU,2,3,5,39061,52,1,2,3286,4,37,663,23,586,51.8,32.45512380952381,13.885088508850885,22.931,14.317333333333334,23.66206666666667,0
Central and South-Eastern Europe and CIS,1,5,4,41109,61,8,3,224,6,48,1138,36,6479,12.0,34.82278095238095,29.002171645736002,27.38500952380953,19.284333333333336,31.825333333333333,0
Central and South-Eastern Europe and CIS,4,8,20,21327,27,9,2,536,7,19,1132,16,3980,12.0,28.93674285714286,28.862157644335863,17.163780952380954,20.048,19.129266666666666,1
Latin America and the Caribbean,5,2,4,31506,21,7,5,121,5,13,68,7,1222,46.9,22.74289523809524,7.3771948623433765,36.82810476190477,16.093333333333334,24.407600000000002,0
Africa,2,8,18,38294,52,10,5,7923,2,58,466,2,1692,46.9,22.125476190476192,14.244867343877242,27.947533333333336,20.033333333333335,33.363400000000006,0
Developed Economies and EU,3,1,20,2363,55,6,3,441,9,54,912,25,500,51.8,33.729019047619055,18.72975869015473,17.918952380952383,19.882333333333335,23.51693333333334,0
Asia-Pacific,5,5,7,41902,18,2,4,945,3,22,152,5,6576,51.8,24.46069523809524,20.01815895875302,26.675400000000003,17.066666666666666,27.649333333333338,0
Developed Economies and EU,2,1,11,47497,51,10,1,2804,6,18,1098,36,2684,51.8,32.42046666666667,22.223136599374225,20.22058095238095,15.169333333333334,29.1952,0
Asia-Pacific,5,10,9,2355,53,3,4,8091,9,16,415,17,4116,8.5,30.491952380952387,13.63722086494364,34.29738095238095,11.480333333333332,32.796933333333335,0
Developed Economies and EU,1,3,9,43711,70,6,2,2438,2,57,744,36,1714,51.8,17.232333333333337,24.4954781192405,31.334819047619057,18.651,22.2112,0
Developed Economies and EU,1,5,9,13937,16,7,5,8329,4,21,669,25,1723,46.9,40.9928380952381,26.795308102238796,31.743247619047615,26.724999999999998,27.019533333333335,0
Africa,3,3,24,26941,24,2,1,365,7,24,199,2,9608,46.9,18.856533333333335,19.555584129841556,23.81804761904762,20.604,28.26193333333333,0
Africa,2,10,24,24526,36,2,2,990,2,10,570,33,2687,13.1,33.18023809523809,16.971468575428972,26.01491428571429,6.982666666666666,22.85146666666667,0
Latin America and the Caribbean,2,7,15,30570,24,6,3,7651,10,1,857,31,8961,46.9,31.80674285714286,16.976469075478974,28.684152380952384,9.599,8.027866666666668,0
Developed Economies and EU,3,2,8,23232,56,5,2,109,10,29,1310,21,9604,12.0,24.410438095238096,19.35069221207835,17.485761904761908,17.14766666666667,20.61286666666667,0
Africa,5,5,24,35518,12,3,5,8379,10,34,517,16,3551,18.0,26.480180952380955,19.704884774191704,31.199476190476194,17.791999999999998,27.00626666666667,1
Central and South-Eastern Europe and CIS,4,3,20,22718,70,5,5,128,10,45,1117,28,1318,51.8,31.64498095238095,21.853771091394854,39.70206666666667,11.275000000000002,20.07446666666667,1
Central and South-Eastern Europe and CIS,3,9,1,8683,24,1,1,812,3,17,786,12,5552,46.9,41.174485714285716,26.405669138342407,9.567752380952383,11.572000000000001,17.898466666666668,0
Central and South-Eastern Europe and CIS,3,6,23,42996,12,2,4,864,5,18,323,39,646,13.1,32.846333333333334,16.044290143300046,33.63162857142858,12.967333333333334,28.705800000000004,0
Latin America and the Caribbean,2,4,6,32565,47,5,3,3832,9,42,78,16,8950,46.9,36.45462857142858,17.18117526038318,26.720399999999998,22.834666666666667,28.9276,1
Africa,3,5,21,31558,25,3,4,707,3,1,328,5,65,18.0,16.130838095238097,24.86045747431886,27.22421904761904,4.163333333333333,16.6046,0
Central and South-Eastern Europe and CIS,2,4,6,6661,55,3,5,5367,5,17,1416,35,2183,51.8,23.711923809523803,21.286200048576287,29.34267619047619,10.495000000000001,37.57513333333333,0
Africa,4,9,10,49280,15,9,4,527,2,48,1114,21,1012,46.9,18.88444761904762,14.821267841069824,26.820723809523805,10.205,32.540866666666666,0
Africa,4,8,7,46916,65,5,2,1782,4,6,475,33,8003,51.8,31.25851428571429,23.687225865443686,33.19356190476191,21.017333333333333,17.377399999999998,0
Asia-Pacific,3,3,19,968,25,6,3,629,10,23,1225,5,3869,12.0,26.8764,24.41031245981741,36.6136380952381,14.358666666666666,22.1822,1
Developed Economies and EU,4,8,15,25333,66,2,1,447,3,44,128,21,816,18.0,29.465990476190473,16.63106310631063,21.472038095238098,9.082,35.342333333333336,0
Africa,4,9,3,27451,19,2,1,237,2,13,755,14,5145,18.0,32.48354285714286,31.063820667781062,29.39257142857143,13.627333333333333,18.3108,0
Developed Economies and EU,1,8,4,41451,35,8,2,2333,4,8,869,9,2677,12.0,30.617409523809524,12.405040504050405,15.861628571428577,23.189333333333334,23.848733333333332,0
Asia-Pacific,4,6,24,11276,64,4,5,259,4,9,67,34,2786,8.5,22.20055238095238,19.123955252668125,27.080209523809522,10.041666666666666,21.22566666666667,0
Asia-Pacific,4,10,13,37745,34,5,1,518,7,56,137,28,9448,51.8,37.218742857142864,17.993627934221994,27.72808571428571,11.277333333333335,41.62186666666666,0
Latin America and the Caribbean,4,8,15,41949,56,9,3,6564,10,51,1469,21,1200,18.0,33.06782857142858,18.254811195405257,29.37964761904762,16.765,35.52813333333334,1
Asia-Pacific,1,8,8,1999,11,10,2,6566,2,38,71,27,2468,18.0,26.381390476190475,21.614904347577614,25.12620952380952,15.708,24.2062,0
Africa,5,2,23,9736,64,10,4,966,8,9,662,8,4914,13.1,13.725085714285717,34.61929050047862,24.809657142857144,8.402000000000001,28.96233333333333,0
Africa,3,9,9,45211,40,1,2,5324,5,19,866,12,160,18.0,31.459276190476192,10.101524438158101,35.05033333333334,17.593,25.26593333333333,1
Asia-Pacific,5,8,19,37599,24,1,1,7510,9,33,1322,11,5148,13.1,24.821352380952383,22.407197862643407,24.611866666666664,18.512666666666668,28.145533333333333,1
Asia-Pacific,5,2,1,46793,15,9,1,3506,9,18,915,17,3278,13.1,29.660352380952382,29.502364522166502,23.78308571428571,19.322666666666667,22.954333333333334,0
Asia-Pacific,4,1,14,36227,47,2,4,5467,2,54,1184,10,3218,51.8,22.714380952380957,18.586730101581587,32.0882380952381,18.01666666666667,31.4056,0
Asia-Pacific,1,4,6,43592,15,3,4,635,8,59,1297,29,7693,51.8,25.5538,21.451959481662453,37.99925714285715,11.514000000000001,28.903933333333338,1
Africa,3,3,21,40387,60,10,5,163,10,1,131,14,3894,8.5,25.68913333333333,15.538253825382538,21.599457142857144,7.261000000000001,20.435266666666667,0
Developed Economies and EU,3,9,3,38660,64,5,4,6503,1,48,101,39,6142,12.0,22.892466666666667,18.08800880088009,27.673038095238102,17.324333333333332,24.398600000000002,0
Middle East,5,9,1,6143,61,7,4,660,1,29,414,30,4012,51.8,24.358304761904765,18.691754889774693,26.052761904761905,11.454,23.793599999999998,0
Developed Economies and EU,2,8,12,3026,39,10,5,6731,10,58,997,38,6849,12.0,26.307619047619053,16.478204963353484,20.13694285714286,19.33566666666667,24.555800000000005,0
Central and South-Eastern Europe and CIS,4,4,13,24668,15,4,3,6973,3,19,1500,3,4150,12.0,32.6334,12.977469175488979,32.0068380952381,7.089333333333335,22.52593333333333,0
Asia-Pacific,2,9,7,5105,56,3,4,3143,10,9,1098,40,4166,8.5,16.081638095238098,23.320374894632323,25.27387619047619,13.129333333333335,32.009,0
Latin America and the Caribbean,5,2,21,33568,68,3,1,3289,7,23,1278,5,6520,12.0,33.35967619047619,20.30915948737731,20.994276190476192,15.109666666666666,20.642933333333335,1
Developed Economies and EU,1,8,4,7887,21,1,2,6832,7,9,1074,30,9641,12.0,30.36074285714286,22.933007586472932,31.385980952380955,12.568000000000001,25.86186666666667,0
Latin America and the Caribbean,1,8,13,109,63,3,1,340,6,50,32,3,7734,18.0,21.437057142857142,15.586587230151588,34.40037142857143,14.767666666666667,19.595533333333336,1
Central and South-Eastern Europe and CIS,4,9,19,48383,50,1,2,867,7,25,1376,29,4284,46.9,35.086438095238094,20.57411455431258,19.87012380952381,12.709333333333333,19.186666666666667,0
Latin America and the Caribbean,4,10,11,34630,34,6,1,1000,8,55,1415,34,4517,8.5,24.212361904761902,11.162587687340164,32.53278095238095,19.732666666666667,25.628800000000002,1
Developed Economies and EU,2,4,1,37428,52,7,4,346,3,41,1351,6,2518,13.1,16.70484761904762,15.579372222936582,18.513847619047617,21.10166666666667,31.090933333333336,1
Developed Economies and EU,3,2,8,25448,62,3,2,489,9,43,401,10,4196,12.0,24.495304761904755,19.736545083079736,22.075742857142856,18.538333333333334,32.88753333333334,1
Latin America and the Caribbean,1,2,19,27661,14,2,3,490,9,12,385,10,6763,51.8,28.795057142857143,17.362193362193366,31.786761904761907,11.433,18.26526666666667,0
Middle East,2,1,1,1234,69,2,2,43,10,35,87,30,7229,8.5,25.453009523809527,17.865457974368866,19.814180952380955,20.399666666666665,22.07686666666667,0
Developed Economies and EU,1,6,6,34751,56,7,4,7861,7,1,162,1,344,8.5,32.584266666666664,15.575900447187577,24.175438095238093,25.247999999999998,18.858666666666668,0
Africa,3,2,20,44948,32,9,4,8694,7,24,489,19,4615,13.1,27.77540952380953,23.219164773620218,15.127104761904764,14.667333333333335,33.9538,0
Developed Economies and EU,3,6,7,11015,14,7,2,9627,1,27,596,8,6088,8.5,21.55219047619048,34.533167602474535,25.31149523809524,8.345333333333334,11.121533333333332,1
Middle East,5,1,5,39831,50,10,1,1783,10,32,1272,28,5274,51.8,20.761876190476194,8.735444973068734,28.573066666666662,15.822999999999999,22.102666666666668,0
Developed Economies and EU,4,5,23,45750,47,8,1,343,1,33,16,34,2984,13.1,36.8602761904762,25.497135427828493,21.245561904761907,5.736666666666667,23.023733333333336,0
Developed Economies and EU,5,1,23,21004,49,9,2,449,5,7,204,3,3814,51.8,31.18995238095238,29.93933679082194,22.75112380952381,17.594,28.504266666666666,1
Middle East,5,9,7,48138,42,5,2,5025,9,11,657,28,3069,8.5,26.663571428571426,23.031788893175033,24.04086666666667,11.866333333333333,21.502133333333333,0
Middle East,3,3,24,1983,50,9,2,474,10,4,1148,31,1102,18.0,41.240771428571435,18.55889874701756,29.869685714285716,11.897666666666668,21.831733333333336,0
Latin America and the Caribbean,3,4,16,6965,70,2,3,5397,2,2,134,20,833,12.0,23.933533333333337,30.127026988413125,13.597942857142858,15.585333333333336,36.92726666666666,0
Central and South-Eastern Europe and CIS,4,7,11,36211,65,3,2,379,3,49,133,34,9607,13.1,35.59537142857143,27.920677782063922,18.88079047619048,25.095666666666666,26.798133333333336,0
Latin America and the Caribbean,5,6,17,20517,17,8,3,346,7,12,484,7,9079,46.9,29.479533333333336,21.498421270698497,29.57263809523809,12.327333333333334,18.3506,0
Asia-Pacific,3,3,4,48525,62,1,5,4035,5,34,23,36,7114,8.5,23.952009523809526,24.476519080479477,28.03014285714286,10.653000000000002,22.573133333333335,0
Central and South-Eastern Europe and CIS,4,3,16,22777,37,3,1,216,5,15,1102,31,2932,46.9,34.21367619047619,20.55645564556456,27.333342857142856,10.456666666666665,15.112933333333334,0
Middle East,4,5,24,13199,10,4,1,3361,7,48,599,28,4425,12.0,35.37735238095238,21.349506379209352,34.884228571428565,11.288,34.38313333333334,0
Africa,3,2,15,21364,29,10,1,666,7,40,1128,22,2224,8.5,30.976190476190478,29.88686011458289,32.40785714285715,10.265333333333333,31.031000000000002,0
Africa,1,2,8,47280,66,6,3,5347,2,16,60,30,8710,13.1,33.21567619047619,26.51610875373252,33.96751428571429,11.797333333333333,24.4374,0
Developed Economies and EU,2,1,13,4916,30,8,1,6493,9,54,1038,3,4517,13.1,32.96141904761905,14.32333233323332,25.828761904761905,20.24233333333333,14.525733333333331,0
Central and South-Eastern Europe and CIS,2,10,7,22834,66,7,4,2336,6,58,1291,26,6404,8.5,29.843266666666672,28.995799579958,25.866523809523812,14.229,28.400933333333334,0
Central and South-Eastern Europe and CIS,3,4,15,35744,10,1,4,799,4,2,647,5,2915,51.8,37.379714285714286,19.366979555098368,20.778742857142856,14.426,26.57706666666667,0
Latin America and the Caribbean,3,1,6,26063,13,10,4,304,5,15,972,15,5512,12.0,26.943342857142856,23.49220636349349,28.345476190476194,12.323,14.353066666666667,0
Central and South-Eastern Europe and CIS,4,2,9,44601,58,2,2,931,10,53,961,1,9395,13.1,26.064561904761906,14.254339719686254,25.644714285714283,15.912000000000004,25.853933333333334,0
Middle East,1,9,11,44208,41,8,5,3115,8,34,176,8,5740,13.1,18.31941904761905,13.546783249753549,33.99014285714286,7.724333333333333,28.390933333333336,0
Africa,5,5,4,1635,12,6,2,298,4,59,258,24,359,18.0,17.398400000000002,27.85519980569486,24.42647619047619,21.304000000000002,23.107733333333336,0
Africa,2,5,1,45155,44,6,3,691,10,20,916,24,1187,18.0,26.061466666666668,17.264655036932265,25.552704761904764,9.033999999999999,28.492666666666672,0
Asia-Pacific,4,2,22,37866,51,4,5,240,10,41,1254,15,2683,18.0,28.88480952380953,22.646164616461647,35.79605714285714,20.023000000000003,30.258333333333344,0
Africa,4,6,24,8880,64,6,2,487,10,4,836,22,8971,51.8,28.72600952380952,16.84961353278185,17.83629523809524,24.999000000000006,15.577133333333334,0
Asia-Pacific,2,5,17,32707,64,2,4,6343,2,19,370,21,1626,13.1,36.30093333333334,24.15562984869916,31.906495238095246,22.910666666666668,22.5978,0
Central and South-Eastern Europe and CIS,5,5,24,1699,58,2,2,289,7,58,339,16,6080,51.8,32.866466666666675,24.14371437143714,27.881638095238092,20.630000000000003,19.280466666666666,0
Central and South-Eastern Europe and CIS,1,1,5,38963,38,2,3,7469,4,19,476,25,8200,12.0,24.380895238095235,9.244495878159244,36.37253333333334,3.8926666666666665,32.60073333333334,0
Middle East,3,7,18,8482,37,1,2,153,10,28,344,10,1707,8.5,29.90524761904762,13.955781292414956,21.111419047619044,23.12333333333333,21.13293333333333,0
Central and South-Eastern Europe and CIS,1,6,8,3064,68,3,4,305,4,20,1310,21,4354,46.9,24.783371428571428,27.311959767405313,22.461085714285716,13.749,22.852533333333337,0
Africa,4,1,20,38200,23,10,4,950,5,53,205,33,1972,13.1,29.786285714285714,16.505650565056506,23.715419047619047,18.996666666666666,29.3402,0
Latin America and the Caribbean,3,4,3,7800,44,6,3,4547,3,23,90,34,6759,13.1,34.29203809523809,19.509150915091507,25.96526666666667,21.15533333333334,36.38873333333334,0
