Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Latin America and the Caribbean,2,9,1,12079,18,2,5,421,4,20,254,38,6634,46.9,22.488409523809526,16.54173988827454,17.09281904761905,8.233333333333333,22.965533333333333,0
Middle East,4,4,24,24173,12,5,1,633,4,52,640,25,1926,46.9,18.12526666666667,18.344591602017346,28.19564761904762,13.304000000000002,22.451333333333334,0
Developed Economies and EU,4,2,10,2345,34,6,4,7977,6,15,380,27,342,18.0,35.1792,23.876759104481877,25.662333333333336,16.004666666666665,30.640266666666673,0
Middle East,5,4,13,27675,64,1,3,405,10,22,675,13,7709,46.9,24.98964761904762,9.901090109010902,16.150580952380956,14.519333333333334,39.35426666666667,0
Africa,1,1,7,9287,45,10,1,711,8,15,971,19,3260,46.9,26.095342857142857,22.66106610661066,27.11735238095238,19.988333333333337,19.934333333333335,0
Africa,1,8,21,46295,27,8,4,161,8,14,268,19,9457,8.5,39.735800000000005,17.28784307002129,28.343228571428575,13.817333333333334,24.848066666666668,0
Central and South-Eastern Europe and CIS,5,6,13,3189,50,8,2,922,5,24,270,28,5984,12.0,24.51131428571429,26.14102838855314,25.526285714285716,9.675,27.35553333333333,1
Central and South-Eastern Europe and CIS,2,2,3,27267,25,1,1,587,3,36,485,19,3101,8.5,33.27887619047619,15.020159158773023,27.24194285714286,12.558666666666667,24.385666666666665,1
Middle East,1,2,9,43307,53,10,4,1698,7,51,1062,25,4361,18.0,34.1614380952381,20.545368822596544,24.39666666666667,14.220666666666668,32.647533333333335,0
Asia-Pacific,3,10,2,6243,22,8,2,3390,4,11,545,8,909,13.1,15.351590476190477,19.669638392410672,21.79817142857143,14.51966666666667,16.147533333333335,0
Asia-Pacific,3,8,7,28814,33,9,5,2264,6,16,665,25,1479,51.8,34.47238095238095,12.450887945937449,29.389933333333335,12.757666666666667,39.31386666666667,0
Asia-Pacific,4,3,18,22627,69,8,3,8643,2,25,9,23,2436,8.5,31.590161904761903,12.804237566613805,24.513219047619046,19.682,12.208666666666668,0
Africa,1,3,24,17757,19,10,5,2907,10,43,1420,5,7091,8.5,33.113438095238095,13.42044204420442,30.01807619047619,10.296333333333335,23.160466666666668,1
Asia-Pacific,3,6,11,22385,60,6,1,9531,5,18,626,9,3542,8.5,40.54602857142857,19.942937150857944,23.124152380952378,20.441666666666666,24.707733333333334,0
Africa,2,2,6,49541,18,7,1,868,3,27,1045,3,549,18.0,23.006161904761903,30.277113425628276,26.195857142857143,16.466,26.297800000000006,0
Central and South-Eastern Europe and CIS,5,10,7,27676,40,9,3,382,5,9,524,24,6182,18.0,30.713523809523814,24.046633234752047,36.104400000000005,11.655,21.524,0
Africa,2,5,1,42650,69,8,5,327,2,43,866,38,1730,8.5,23.98529523809524,14.023930964525025,25.63688571428571,13.570000000000002,30.659066666666668,0
Central and South-Eastern Europe and CIS,1,7,23,41320,39,3,2,344,8,5,1097,37,6139,46.9,32.693847619047624,20.07816495935308,30.595704761904763,14.176666666666668,28.922333333333334,0
Africa,4,9,6,46574,56,9,5,1494,4,7,978,36,5486,46.9,14.210609523809525,26.04203277470604,25.053361904761907,16.157666666666668,19.9646,0
Latin America and the Caribbean,1,7,24,25977,54,8,2,8469,10,14,1197,19,5309,12.0,23.96192380952381,20.114182846856117,27.083723809523814,18.713,37.1138,0
Asia-Pacific,1,7,1,44751,25,6,4,698,8,20,656,8,8867,18.0,35.15773333333334,15.983941251267986,21.00433333333333,13.752999999999998,21.602333333333334,0
Latin America and the Caribbean,1,3,24,5666,44,8,4,176,6,25,35,25,37,46.9,32.39274285714286,19.496506793536497,30.836876190476193,18.96166666666667,28.961200000000005,0
Asia-Pacific,3,1,2,4235,46,5,2,667,9,59,609,15,5345,18.0,20.462028571428572,12.725072507250722,20.72866666666667,9.325,42.757000000000005,0
Latin America and the Caribbean,3,3,5,3012,32,10,1,6695,3,20,1163,18,8642,18.0,19.022314285714288,33.05943451488007,21.74269523809524,20.846,29.713066666666666,0
Latin America and the Caribbean,1,7,14,11645,67,5,5,6818,5,5,397,33,8376,18.0,32.006342857142855,15.553055305530556,28.01175238095238,20.400000000000002,25.7904,0
Developed Economies and EU,4,4,8,10824,22,5,4,361,6,30,83,4,4161,13.1,29.70158095238095,24.90593345048791,25.66214285714286,23.310333333333336,34.2654,0
Asia-Pacific,5,3,16,21242,29,1,1,144,1,28,576,2,4379,8.5,37.1068,12.126326918406125,25.19097142857143,18.968,27.99066666666667,0
Asia-Pacific,1,7,7,29099,23,4,1,209,7,44,123,32,250,12.0,12.547438095238094,27.105239095338103,26.139209523809527,11.648333333333333,21.1468,0
Africa,2,7,11,12701,68,8,4,5504,1,11,485,30,9283,46.9,29.15821904761905,16.013629934422013,23.69609523809524,22.206333333333333,33.66040000000001,0
Africa,4,2,13,2343,59,5,4,3188,8,7,814,34,9294,13.1,19.89740952380952,36.830197305444834,35.838857142857144,24.289,28.362199999999998,1
Central and South-Eastern Europe and CIS,4,9,4,12383,69,3,4,8381,10,10,755,17,9700,18.0,27.095590476190473,18.326504078979326,30.89257142857143,19.667333333333335,33.06353333333333,0
Africa,3,9,16,1637,55,9,4,957,4,43,193,1,4318,51.8,25.653161904761905,23.67038132384667,36.6348761904762,17.310333333333336,34.992733333333334,0
Africa,5,6,7,10601,59,3,2,630,3,38,1304,21,5375,13.1,25.9948,27.692940722643694,36.13232380952381,13.867666666666667,32.1262,0
Asia-Pacific,5,1,24,17931,69,2,4,509,3,13,1161,39,4408,18.0,22.845704761904763,13.717443172888718,27.62155238095238,5.028333333333334,22.80646666666667,0
Latin America and the Caribbean,5,7,17,17429,22,3,4,2207,4,27,886,24,398,13.1,23.15373333333334,24.840926949837844,18.94909523809524,13.019333333333336,36.166599999999995,0
Central and South-Eastern Europe and CIS,2,7,5,23205,11,3,3,8886,8,18,426,25,5690,46.9,29.475800000000003,28.29185775720429,33.985352380952385,17.704666666666668,27.118066666666667,1
Central and South-Eastern Europe and CIS,2,10,1,32633,16,8,2,109,3,10,1230,24,669,8.5,24.818485714285714,10.92962153358193,29.88458095238095,24.345333333333336,33.591,0
Africa,1,9,16,42206,52,4,3,196,10,17,451,27,1193,46.9,35.53232380952382,19.23833811952624,32.154857142857146,21.269000000000002,38.12853333333333,0
Africa,5,2,10,15380,31,8,1,845,8,20,493,32,6326,46.9,29.016209523809522,22.961153258182964,18.343285714285717,12.170333333333334,17.527733333333334,0
Middle East,1,2,3,35377,51,8,1,8926,6,44,918,28,7522,12.0,29.694257142857143,29.845784578457852,31.137409523809524,10.696333333333335,38.62760000000001,0
Developed Economies and EU,2,4,9,18631,49,4,1,8520,9,14,694,5,1417,46.9,37.2692761904762,13.847241867043847,25.800961904761905,27.98,25.944133333333337,0
Asia-Pacific,4,1,13,5389,41,1,5,2651,4,24,272,32,6756,13.1,22.52852380952381,18.4977354878345,21.047038095238097,19.895000000000003,18.343733333333333,1
Middle East,5,4,1,17822,67,5,2,3342,10,57,1132,22,7655,12.0,32.46780952380952,25.913834240566917,28.206409523809523,11.680333333333333,31.504200000000004,0
Africa,1,8,14,16862,30,5,4,502,10,51,770,11,2635,13.1,21.314733333333333,14.193176460503196,20.441419047619046,8.054666666666668,30.10386666666667,0
Asia-Pacific,2,9,1,45219,12,10,3,9092,1,32,1084,9,470,8.5,25.07421904761905,21.300658637292305,18.636200000000002,18.84766666666667,25.42906666666666,0
Developed Economies and EU,4,4,16,29558,52,4,2,175,3,40,1080,12,2874,18.0,14.62021904761905,16.887931650307888,24.945028571428573,15.447666666666668,25.947,0
Africa,3,6,24,7381,13,10,1,7814,5,37,1094,34,761,13.1,25.750980952380953,25.86045747431886,12.98230476190476,15.25,32.540600000000005,0
Asia-Pacific,1,3,21,24310,43,8,5,6871,4,40,1047,17,5538,51.8,31.95705714285715,16.46744674467447,32.77442857142858,2.903666666666667,33.86293333333334,0
Asia-Pacific,3,1,6,33180,32,5,5,303,3,20,1231,37,5270,12.0,24.23235238095238,19.337876644807338,27.48629523809524,14.420666666666667,28.742666666666665,0
Central and South-Eastern Europe and CIS,2,4,2,7541,37,6,3,3616,8,52,718,2,7854,46.9,23.13987619047619,24.823082308230823,30.358647619047623,11.217000000000002,17.146733333333334,1
Asia-Pacific,5,7,16,32721,38,2,3,3984,5,13,182,27,5505,18.0,34.69980952380952,16.651750889374654,26.299904761904756,15.271333333333336,27.5274,0
Central and South-Eastern Europe and CIS,3,3,6,36447,36,9,1,4523,6,42,1390,23,3930,12.0,17.99944761904762,19.34864915062935,25.033666666666658,10.154333333333335,25.50733333333334,1
Central and South-Eastern Europe and CIS,2,2,17,3398,10,5,1,244,4,56,760,12,8615,51.8,25.577714285714286,20.474361721886478,16.676857142857145,6.1303333333333345,32.333200000000005,1
Asia-Pacific,4,1,10,26026,52,5,1,128,3,60,1202,23,1201,46.9,33.69946666666667,9.37903790379038,17.89235238095238,14.314999999999998,23.134,0
Africa,1,10,5,25283,13,8,4,447,8,20,67,36,7226,18.0,22.509361904761903,10.023159458803024,29.084342857142857,17.892666666666667,34.80400000000001,0
Asia-Pacific,1,10,13,40187,64,1,2,771,3,37,52,20,3492,12.0,34.19679047619048,24.041789893275045,13.476019047619047,12.142333333333335,34.89946666666667,0
Africa,3,1,2,47102,53,6,4,326,3,43,1388,9,5773,51.8,23.48427619047619,13.097795493835099,26.107885714285718,15.489333333333333,17.7706,1
Central and South-Eastern Europe and CIS,4,7,15,18357,50,8,5,3364,7,1,475,28,7575,12.0,30.640238095238097,15.852613832811855,22.82965714285714,14.807666666666666,18.305133333333334,0
Central and South-Eastern Europe and CIS,5,1,9,10028,31,9,2,1801,3,23,1460,18,2538,18.0,25.38495238095238,19.148357692912153,26.82454285714286,17.599,21.7998,0
Middle East,3,7,14,11798,38,4,4,644,8,45,94,39,5780,18.0,23.076438095238096,8.57958653008158,26.81532380952381,14.681000000000003,26.988666666666667,0
Asia-Pacific,1,6,5,8003,18,4,4,6565,2,55,1389,14,1050,8.5,29.43494285714286,23.423042304230425,18.600819047619048,18.792,31.690066666666674,1
Africa,4,7,13,35326,48,1,2,599,4,17,275,36,826,46.9,25.491085714285717,17.7992370665638,31.555590476190474,16.863333333333333,27.127200000000002,0
Latin America and the Caribbean,2,2,10,23707,60,9,3,203,3,38,696,39,3905,12.0,16.511933333333335,19.212206934979214,24.04229523809524,12.716000000000003,37.31946666666667,0
Middle East,3,10,1,8564,44,8,5,2218,1,38,465,32,9645,18.0,27.151428571428575,25.78960753218179,26.344733333333338,19.503666666666668,21.5342,0
Middle East,5,4,4,28631,59,3,3,3051,7,47,345,37,8391,46.9,36.95876190476191,15.918934750617918,26.682057142857147,18.754666666666665,13.749933333333336,0
Middle East,2,9,8,35992,58,5,1,700,1,59,600,18,5768,51.8,26.055600000000002,23.17924649607818,27.75667619047619,19.506999999999998,29.244933333333336,0
Africa,4,3,11,42584,54,9,3,744,5,22,353,3,5377,51.8,32.14707619047619,27.30994528024231,35.29566666666666,15.028666666666668,18.37146666666667,0
Asia-Pacific,4,1,20,2780,65,6,1,384,9,47,729,36,7777,46.9,25.184466666666665,14.212492677839213,21.737152380952384,11.201333333333336,35.80646666666667,0
Central and South-Eastern Europe and CIS,1,10,2,33194,60,1,1,2446,2,3,1279,37,3129,12.0,27.70034285714286,17.22017916077322,27.928333333333335,22.747000000000003,24.1582,0
Central and South-Eastern Europe and CIS,5,9,3,9462,43,8,5,3104,9,55,1374,8,3436,46.9,28.048761904761903,22.841241266983843,26.80569523809524,21.834333333333333,27.798133333333336,0
Asia-Pacific,5,7,21,43683,24,1,2,6922,8,23,142,5,9009,51.8,22.466923809523813,13.045518837598044,21.718990476190477,13.329666666666668,30.112066666666664,0
Asia-Pacific,5,6,7,43249,48,7,2,983,2,52,397,8,9772,13.1,37.95487619047619,14.667752489534669,27.456990476190473,12.543333333333335,27.5704,0
Middle East,3,6,3,49383,69,7,3,9052,6,60,482,4,6113,51.8,24.685161904761905,30.32517537468033,19.603485714285718,16.807333333333336,18.893133333333335,0
Middle East,5,4,6,18200,17,6,2,8556,3,38,1172,27,1601,8.5,31.038533333333334,24.344620176303344,24.275361904761905,11.068,23.8124,0
Middle East,2,1,2,21085,63,1,1,1095,6,17,347,32,6403,51.8,21.57326666666667,29.51996628234252,29.24725714285714,14.68566666666667,23.909333333333336,1
Developed Economies and EU,2,1,17,16236,19,2,4,6203,9,30,1226,32,7719,12.0,33.17604761904762,16.776606232051776,34.87621904761905,23.728000000000005,17.973533333333336,0
Developed Economies and EU,5,5,12,34898,61,8,5,827,9,38,716,12,6194,51.8,19.858809523809523,12.581215264383584,30.032333333333334,17.147000000000002,31.08773333333334,0
Latin America and the Caribbean,1,3,3,4081,61,4,5,6314,7,33,1365,3,5343,8.5,35.159933333333335,19.402040204020405,31.00962857142858,15.636000000000003,29.38693333333333,0
Africa,5,6,12,10114,20,1,2,4646,7,45,752,28,9930,46.9,31.27624761904762,24.585372822996586,24.910114285714286,16.450333333333333,17.0736,0
Asia-Pacific,3,7,24,45066,29,9,5,5457,9,33,667,22,1274,12.0,26.945361904761906,14.386667238152388,19.178514285714286,18.798333333333332,27.768666666666665,0
Latin America and the Caribbean,3,4,14,18153,13,7,1,1797,3,55,1358,6,569,18.0,31.386752380952387,19.97346877544898,34.320438095238096,5.857666666666667,21.989266666666666,1
Africa,2,3,24,32988,33,3,4,1054,5,40,1156,4,2793,18.0,24.62506666666667,28.495535267812492,19.134561904761902,16.201666666666668,28.71293333333334,1
Central and South-Eastern Europe and CIS,4,7,6,42385,44,8,4,9696,2,20,1129,9,4880,13.1,22.753495238095237,23.684697041132686,25.667914285714282,12.174333333333335,23.621933333333335,1
Central and South-Eastern Europe and CIS,1,5,23,3995,39,10,1,636,1,37,47,22,6041,51.8,27.22394285714286,17.12858428700013,24.773190476190475,9.755333333333335,30.585133333333335,0
Asia-Pacific,3,10,20,7337,34,1,1,8304,2,37,857,35,6660,8.5,25.722571428571435,8.616375923306618,28.92960952380953,21.462333333333337,27.87366666666667,0
Central and South-Eastern Europe and CIS,4,2,6,14279,60,4,2,467,7,23,770,26,1155,51.8,37.781152380952385,14.373194462303374,40.65210476190477,14.980000000000002,30.540600000000005,0
Middle East,3,8,12,7581,46,1,3,5183,2,52,499,12,5938,51.8,32.342552380952384,15.225179660823226,22.262561904761906,18.059333333333335,23.21066666666667,0
Developed Economies and EU,3,6,4,12524,46,2,5,275,7,32,1287,10,3530,13.1,30.19231428571429,25.653765376537656,28.97360952380953,26.962333333333333,22.687800000000003,0
Developed Economies and EU,1,5,7,37858,16,7,2,9854,4,7,476,32,3698,8.5,26.891857142857145,23.02904576171903,23.199371428571432,16.02366666666667,32.57673333333334,0
Middle East,4,4,11,25751,15,9,4,846,1,18,50,39,4263,13.1,34.578695238095236,15.911076821967912,20.226085714285713,22.988666666666667,25.501600000000007,1
Central and South-Eastern Europe and CIS,5,8,16,48248,57,6,1,3971,4,30,1233,17,825,12.0,34.212142857142865,23.311031103110313,25.859676190476193,16.69466666666667,31.486800000000002,0
Latin America and the Caribbean,5,5,22,10037,45,3,3,929,4,60,120,19,8937,12.0,20.35218095238095,8.77060563199177,22.879095238095243,14.568333333333333,22.965533333333333,0
Asia-Pacific,1,9,22,36776,50,10,5,232,5,43,1203,25,9595,51.8,29.75402857142857,18.56889974711757,29.001819047619044,27.57633333333333,18.018533333333334,0
Asia-Pacific,2,4,11,33242,18,1,5,5856,8,33,738,22,3174,51.8,27.48694285714286,23.410941094109415,29.935504761904763,10.600000000000001,35.979333333333344,0
Africa,1,6,6,41921,17,7,5,5951,8,9,220,37,680,51.8,25.149742857142858,19.566528081379566,22.277,17.93066666666667,24.985466666666667,0
Latin America and the Caribbean,5,2,24,49710,32,9,1,8973,4,16,67,40,2059,13.1,20.10519047619048,16.63259183061163,40.30316190476191,17.321,9.611533333333334,0
Africa,1,8,18,44457,22,7,4,219,5,27,906,1,656,12.0,34.97401904761905,10.146643235752146,36.7176380952381,20.982666666666667,20.2438,0
Middle East,1,7,23,36117,33,4,2,7359,1,12,14,13,2900,8.5,24.357133333333334,18.074193133599078,25.784380952380953,20.43666666666667,31.030933333333333,0
Middle East,2,8,15,22633,60,7,2,7916,1,22,1195,23,1888,51.8,22.062361904761907,8.537896646807539,12.52627619047619,16.245333333333335,30.747466666666668,0
Latin America and the Caribbean,4,8,10,5159,64,1,1,951,3,55,214,40,7451,13.1,22.26933333333334,12.735230665923739,22.446390476190476,10.189666666666666,20.110333333333337,0
Developed Economies and EU,1,3,18,47470,13,7,5,213,7,23,857,10,4507,8.5,19.464676190476194,16.683168316831686,36.14255238095238,5.5459999999999985,31.867200000000008,0
Developed Economies and EU,5,8,14,4385,14,1,4,5354,6,50,1335,31,8317,51.8,31.21359047619048,24.389924706756393,19.86489523809524,21.034666666666666,28.201800000000006,0
Latin America and the Caribbean,2,5,9,29671,42,7,1,918,1,52,1447,26,221,51.8,35.39346666666667,21.916077322017916,21.64992380952381,5.663666666666667,36.110866666666666,0
Latin America and the Caribbean,4,4,15,2943,34,4,2,3976,3,26,1387,28,3062,18.0,35.634219047619055,16.952466675238952,20.53052380952381,13.053333333333336,28.956,1
Latin America and the Caribbean,3,10,21,48061,56,6,1,271,8,31,1250,13,7161,8.5,20.789914285714282,9.889246067463892,24.15400952380952,18.4,30.322666666666663,0
Central and South-Eastern Europe and CIS,1,9,24,32231,35,1,3,171,6,45,673,24,2785,51.8,22.846161904761907,22.829611532581833,33.854057142857144,25.548333333333336,25.921666666666667,0
Developed Economies and EU,5,2,15,6303,24,10,5,845,5,54,1046,35,8818,12.0,35.571866666666665,27.526109753832532,23.532314285714286,14.811333333333335,14.7622,0
Africa,2,2,6,13831,21,9,5,2088,4,7,947,39,5563,51.8,21.92941904761905,20.30403040304031,19.30735238095238,16.752333333333336,34.5018,0
Central and South-Eastern Europe and CIS,4,3,4,48235,12,3,2,1395,8,45,498,6,4002,13.1,19.72075238095238,27.51526581229552,27.25376190476191,16.723,25.59926666666667,0
Central and South-Eastern Europe and CIS,3,1,17,22568,28,1,4,497,2,37,300,4,8885,8.5,22.600285714285715,10.984312716985984,28.270914285714284,3.362333333333333,35.4756,0
Middle East,2,7,4,336,62,9,2,302,3,36,275,5,347,13.1,23.747647619047623,20.174131698884175,27.626047619047622,18.263,29.432866666666662,0
Asia-Pacific,3,10,19,46163,19,10,2,666,5,20,1102,17,1595,12.0,27.532142857142855,11.753918248967754,17.615123809523812,5.749666666666667,26.850133333333336,0
Africa,4,3,7,25378,52,2,2,174,8,40,555,2,1493,18.0,32.217200000000005,20.733759090194738,33.95812380952381,16.237000000000002,27.22033333333333,1
Developed Economies and EU,4,6,14,40212,67,2,2,815,5,18,1168,28,6340,13.1,20.288209523809524,13.64006400640064,32.020714285714284,7.589333333333334,27.320333333333334,0
Africa,4,10,3,16226,15,7,2,4987,7,1,4,24,3525,46.9,18.067295238095237,23.50952238080951,26.92239047619048,9.445666666666668,25.5384,0
Developed Economies and EU,5,4,17,37322,29,8,4,940,3,53,1322,18,6262,18.0,25.604580952380957,22.3034874916063,35.19437142857143,7.444000000000001,15.7512,0
Latin America and the Caribbean,3,10,23,30312,50,3,2,175,8,30,329,6,2283,13.1,30.526200000000003,28.23722372237224,28.18957142857143,11.506333333333336,27.684199999999997,0
Middle East,1,5,9,35277,53,5,2,915,2,58,1033,8,6651,18.0,33.16840952380953,17.91646307487892,28.767009523809524,5.657666666666667,23.2992,0
Middle East,5,2,6,45785,37,7,1,8917,9,35,1305,40,932,12.0,27.45435238095238,25.069921277842067,37.412600000000005,13.163666666666668,18.354933333333335,1
Africa,5,9,11,15081,39,9,2,792,5,55,1364,25,53,51.8,24.357580952380957,22.82079636535082,25.345971428571428,15.696333333333335,12.788533333333332,0
Middle East,5,6,18,27948,59,1,4,690,7,33,1269,36,5385,46.9,14.976780952380949,14.184332718986184,34.76972380952381,19.513333333333335,20.1328,1
Central and South-Eastern Europe and CIS,1,5,6,41879,49,10,2,783,10,19,335,24,1545,46.9,23.725247619047618,23.706070607060706,22.866333333333337,15.310333333333334,28.701933333333336,0
Asia-Pacific,5,3,12,28450,68,6,5,856,10,24,95,23,8705,46.9,29.81416190476191,12.983155458402983,27.662904761904763,22.847333333333335,30.134600000000006,0
Africa,1,5,5,28084,67,1,2,475,2,20,672,15,6548,8.5,26.655771428571423,13.340348320546342,18.89347619047619,17.200333333333333,30.10166666666667,0
Africa,3,10,6,45865,50,6,1,822,4,38,1288,22,25,12.0,23.26435238095238,22.64945065935165,23.118914285714286,11.719,22.747800000000005,0
Middle East,4,7,10,11683,64,8,2,3564,2,2,1384,14,1501,12.0,30.383828571428566,27.26449787835927,31.51189523809524,14.69,37.81126666666667,0
Developed Economies and EU,3,9,1,15355,59,10,4,2001,10,12,844,17,1318,46.9,26.201171428571428,31.171717171717177,31.65940952380953,10.344666666666669,19.278000000000002,0
Africa,2,6,5,37202,27,6,3,5231,1,55,968,39,2048,51.8,23.75398095238095,20.153715371537153,27.548561904761904,19.508666666666667,27.608866666666664,0
Latin America and the Caribbean,5,1,11,8888,34,9,4,555,3,7,1155,9,4345,51.8,27.0548,21.85014215707285,34.68918095238096,16.26966666666667,20.936799999999998,0
Developed Economies and EU,3,5,21,46179,59,9,5,626,1,33,1412,27,8345,18.0,16.111200000000004,18.718071807180717,30.856561904761907,16.573999999999998,31.58193333333334,0
Latin America and the Caribbean,3,1,8,5614,41,5,3,327,7,57,40,18,7912,18.0,25.192933333333333,28.47094709470947,26.222133333333336,21.934,26.244133333333338,0
Middle East,3,10,11,5890,60,2,5,341,4,36,881,40,4603,46.9,29.90631428571428,29.915591559155924,30.603942857142858,10.094333333333335,18.710266666666666,0
Africa,2,5,14,43169,45,1,1,4929,2,42,177,35,4364,13.1,25.94540952380952,27.541911333990544,20.278666666666663,8.022000000000002,24.16986666666667,1
Africa,5,8,23,15503,57,3,2,1774,7,32,354,4,8033,46.9,31.45641904761905,23.554712614118557,35.03152380952381,27.188333333333336,18.247200000000003,0
Developed Economies and EU,4,6,23,5708,43,6,2,428,10,55,1248,20,9249,46.9,23.364590476190475,23.540054005400542,32.37998095238095,21.498,31.7218,0
Asia-Pacific,5,5,20,37927,12,7,4,1840,6,57,1270,17,1109,51.8,28.654123809523806,28.83715514408584,28.57724761904762,14.031999999999996,37.94013333333333,0
Latin America and the Caribbean,3,3,11,36171,65,9,5,280,3,46,819,16,2066,12.0,23.107980952380956,14.265855156944266,18.244838095238098,20.785333333333337,36.02400000000001,0
Central and South-Eastern Europe and CIS,1,4,14,726,66,2,4,2981,4,29,252,2,269,8.5,28.34920952380952,12.803766090894806,33.4324,20.038999999999998,35.30140000000001,0
Asia-Pacific,4,6,15,24461,50,8,3,656,6,4,1163,34,8267,46.9,35.197542857142864,21.185718571857194,31.026400000000002,11.152333333333333,14.7234,0
Africa,2,7,21,23194,45,3,2,787,1,5,212,14,7472,13.1,24.257914285714286,16.914348577714915,30.413152380952386,14.674333333333333,15.421800000000003,0
Developed Economies and EU,4,7,22,36380,13,5,2,3725,2,19,1149,39,2927,51.8,38.59522857142857,17.42904290429043,24.47307619047619,14.629666666666665,37.37713333333334,0
Africa,3,9,23,18226,33,8,4,9368,6,26,1389,36,5228,46.9,24.359066666666664,19.647379023616647,21.021466666666665,14.845,27.32753333333333,0
Latin America and the Caribbean,1,10,20,41885,35,1,4,716,4,39,1025,3,5567,8.5,28.074171428571432,16.964310716785967,23.137276190476193,18.667,23.68566666666667,0
Central and South-Eastern Europe and CIS,2,1,2,16251,22,10,1,386,5,9,319,14,7702,46.9,30.011571428571425,31.456059891703458,35.653980952380955,13.719666666666669,27.508666666666663,0
Africa,5,2,14,40104,44,9,3,188,10,12,1425,15,7589,18.0,21.819333333333336,24.272884431300273,23.027723809523813,15.817000000000004,32.583933333333334,0
Middle East,5,2,9,22539,19,2,4,3613,2,20,1356,3,6812,8.5,20.649942857142854,24.990499049904994,34.75891428571429,10.504000000000001,26.667800000000003,0
Middle East,2,3,23,12292,29,2,2,5750,1,13,1493,15,3823,18.0,36.892676190476195,17.77113425628277,20.102600000000002,20.97433333333333,19.756800000000002,1
Asia-Pacific,2,3,10,8240,14,9,2,1735,7,40,775,35,8983,13.1,23.300161904761907,15.633591930621638,15.443133333333336,9.178666666666668,27.643000000000008,1
Middle East,1,7,17,22782,56,10,2,7846,2,15,275,39,5876,46.9,23.64659047619048,21.816267341019817,35.0334,22.136333333333333,39.1246,0
Middle East,3,6,4,5749,62,6,5,936,1,22,1215,40,4243,18.0,26.33801904761905,18.26918406126327,13.976409523809524,23.277000000000005,21.996133333333333,0
Africa,2,10,18,26577,17,5,4,585,10,13,1430,27,8327,46.9,30.090876190476195,18.52178074950352,36.62861904761905,15.275333333333336,15.750533333333335,0
Africa,1,10,6,47217,41,8,1,9864,3,36,1206,13,3636,46.9,35.867914285714285,20.94678039232495,7.210104761904762,17.768333333333334,31.641266666666667,0
Africa,3,2,7,20997,70,4,4,994,1,55,42,34,5503,12.0,17.858923809523812,16.74944637320875,25.092228571428578,18.836333333333336,30.68966666666667,0
Central and South-Eastern Europe and CIS,2,9,22,5329,23,3,5,359,10,37,790,24,4886,8.5,22.831714285714284,27.82972582972583,33.51014285714286,13.471333333333332,35.961933333333334,0
Asia-Pacific,3,3,8,44754,19,2,1,257,1,29,917,15,6945,13.1,32.07139047619047,20.40704070407041,35.291114285714286,17.468666666666667,31.453266666666668,1
Developed Economies and EU,2,1,15,41671,12,10,1,291,6,31,28,14,8130,18.0,31.175533333333338,27.135299244210138,22.163228571428576,18.735333333333333,37.834133333333334,0
Middle East,5,2,19,39368,44,5,4,4688,7,26,734,20,6069,18.0,22.93582857142857,17.55636992270656,19.882504761904762,20.19,22.032200000000003,0
Africa,4,5,24,25361,12,2,5,4570,10,45,1405,12,6806,8.5,17.256619047619047,20.696226765533698,30.26332380952381,21.446333333333335,27.8526,0
Middle East,1,2,1,21903,41,9,3,4691,7,59,1000,7,1245,13.1,22.454247619047624,28.226879830840225,25.121428571428574,13.680333333333335,25.75986666666667,0
Latin America and the Caribbean,3,3,17,18324,50,2,5,3708,8,9,38,4,3041,46.9,23.050523809523813,15.38688154529739,28.37724761904762,18.025333333333336,16.61386666666667,0
Africa,1,4,5,40005,65,9,4,638,8,44,154,36,3109,13.1,22.767028571428575,16.43351478004944,20.801904761904765,7.184,16.634999999999998,1
Developed Economies and EU,5,4,21,46587,41,5,1,1404,3,37,532,26,2232,46.9,36.580333333333336,20.74800337176575,24.76233333333333,13.398,21.31693333333334,0
Africa,4,5,1,602,55,8,1,5842,3,45,336,34,1643,46.9,38.24754285714286,17.3991970625634,20.804000000000002,21.165000000000003,29.122933333333336,0
Developed Economies and EU,3,4,21,43848,54,7,2,3127,4,35,572,14,5670,46.9,19.549666666666667,23.390539053905393,20.011485714285715,14.972,24.55286666666667,0
Central and South-Eastern Europe and CIS,2,6,18,24185,25,3,5,1587,5,28,505,21,4758,8.5,30.40310476190477,17.400511479719402,28.23499047619048,9.196,27.584200000000003,0
Africa,5,8,17,4409,36,2,2,7328,9,11,553,21,751,46.9,43.42482857142857,12.608060806080609,29.84939047619048,13.040333333333335,23.101866666666666,0
Asia-Pacific,4,5,17,19568,12,2,2,7900,7,28,1083,31,4780,8.5,25.649457142857145,13.425513979969427,29.804219047619046,18.157,29.347466666666666,0
Developed Economies and EU,5,1,16,42601,70,6,4,4152,10,10,844,40,8714,46.9,21.436000000000003,14.946251768033946,30.145780952380953,12.666333333333332,10.676333333333336,0
